time,x,y,global_path_x,global_path_y,linear_velocity,angular_velocity,yaw,mistmatch,discontinuous,origin_path
2024_05_09_08_52_54_490,597989.5654578835,2321664.567852372,597987.6050677743,2321662.5030142423,2.0840001106262207,-0.068359375,-1.7759153746407033,1.0,0.0,/media/asimovsimpc/bulldog/aa-data/extracted_data/alaska/umtn-tele/ocp/mix/2024_05_09/2024_05_09_08_52_54/final.csv
2024_05_09_08_52_54_529,597989.5573473286,2321664.1803975683,597987.5969572194,2321662.1155594387,2.0309998989105225,-0.060546875,-1.7792156817618225,,,
2024_05_09_08_52_54_569,597989.5573473286,2321664.1803975683,597987.5969572194,2321662.1155594387,2.006999969482422,-0.060546875,-1.7792156817618225,,,
2024_05_09_08_52_54_609,597989.5573473286,2321664.1803975683,597987.5969572194,2321662.1155594387,2.006999969482422,-0.009765625,-1.7813829213659795,,,
2024_05_09_08_52_54_650,597989.5573473286,2321664.1803975683,597988.8921776287,2321663.3826164547,2.065000057220459,-0.041015625,-1.7822856236557403,,,
2024_05_09_08_52_54_690,597989.5573473286,2321664.1803975683,597988.8921776287,2321663.3826164547,2.065000057220459,-0.041015625,-1.7822856236557403,,,
2024_05_09_08_52_54_730,597989.5806157849,2321663.759921445,597988.9154460849,2321662.9621403315,2.065000057220459,-0.01953125,-1.784170384209414,,,
2024_05_09_08_52_54_769,597989.5806157849,2321663.759921445,597988.9154460849,2321662.9621403315,2.11299991607666,-0.01953125,-1.784170384209414,,,
2024_05_09_08_52_54_809,597989.5806157849,2321663.759921445,597988.9154460849,2321662.9621403315,2.11299991607666,-0.03125,-1.7869182717298935,,,
2024_05_09_08_52_54_849,597989.5806157849,2321663.759921445,597988.9154460849,2321662.9621403315,2.132999897003174,-0.01953125,-1.7872786564553331,,,
2024_05_09_08_52_54_890,597989.5806157849,2321663.759921445,597988.9154460849,2321662.9621403315,2.132999897003174,-0.01953125,-1.7872786564553331,,,
2024_05_09_08_52_54_930,597989.5727662417,2321663.328193097,597988.9075965418,2321662.5304119834,2.1419999599456787,-0.03125,-1.78978559327447,,,
2024_05_09_08_52_54_970,597989.5727662417,2321663.328193097,597988.9075965418,2321662.5304119834,2.186000108718872,-0.03125,-1.78978559327447,,,
2024_05_09_08_52_55_009,597989.5727662417,2321663.328193097,597988.9075965418,2321662.5304119834,2.186000108718872,-0.0234375,-1.7919857436963704,,,
2024_05_09_08_52_55_049,597989.5727662417,2321663.328193097,597988.9075965418,2321662.5304119834,2.186000108718872,-0.0234375,-1.7919857436963704,,,
2024_05_09_08_52_55_089,597989.5727662417,2321663.328193097,597988.9075965418,2321662.5304119834,2.220000028610229,-0.0078125,-1.794910650174473,,,
2024_05_09_08_52_55_130,597989.5545222798,2321662.8964034677,597988.8893525798,2321662.098622354,2.220000028610229,-0.0078125,-1.794910650174473,,,
2024_05_09_08_52_55_170,597989.5545222798,2321662.8964034677,597988.8893525798,2321662.098622354,2.2290000915527344,-0.05078125,-1.7971021217348462,,,
2024_05_09_08_52_55_210,597989.5545222798,2321662.8964034677,597988.8893525798,2321662.098622354,2.24399995803833,-0.02734375,-1.798487371639943,,,
2024_05_09_08_52_55_250,597989.5545222798,2321662.8964034677,597988.8893525798,2321662.098622354,2.24399995803833,-0.02734375,-1.798487371639943,,,
2024_05_09_08_52_55_289,597989.5545222798,2321662.8964034677,597988.8893525798,2321662.098622354,2.282999992370605,-0.103515625,-1.8037391648219812,,,
2024_05_09_08_52_55_329,597989.5781170018,2321662.420585414,597988.9129473019,2321661.6228043004,2.2920000553131104,-0.103515625,-1.8037391648219812,,,
2024_05_09_08_52_55_369,597989.5781170018,2321662.420585414,597988.9129473019,2321661.6228043004,2.296999931335449,-0.05078125,-1.8091719274363407,,,
2024_05_09_08_52_55_410,597989.5781170018,2321662.420585414,597988.9129473019,2321661.6228043004,2.312000036239624,-0.087890625,-1.8128846633436455,,,
2024_05_09_08_52_55_450,597989.5781170018,2321662.420585414,597988.9129473019,2321661.6228043004,2.312000036239624,-0.056640625,-1.8174197803160845,,,
2024_05_09_08_52_55_490,597989.5781170018,2321662.420585414,597988.9129473019,2321661.6228043004,2.345000028610229,-0.087890625,-1.822280848483311,,,
2024_05_09_08_52_55_529,597989.549413366,2321661.999802892,597988.8842436661,2321661.2020217786,2.345000028610229,-0.087890625,-1.822280848483311,,,
2024_05_09_08_52_55_569,597989.549413366,2321661.999802892,597988.8842436661,2321661.2020217786,2.359999895095825,-0.068359375,-1.8289163909788009,,,
2024_05_09_08_52_55_609,597989.549413366,2321661.999802892,597988.8842436661,2321661.2020217786,2.359999895095825,-0.068359375,-1.8289163909788009,,,
2024_05_09_08_52_55_650,597989.549413366,2321661.999802892,597988.8842436661,2321661.2020217786,2.365000009536743,-0.005859375,-1.833225063891656,,,
2024_05_09_08_52_55_690,597989.549413366,2321661.999802892,597988.8842436661,2321661.2020217786,2.365000009536743,-0.005859375,-1.833225063891656,,,
2024_05_09_08_52_55_730,597989.562613669,2321661.5239235586,597988.897443969,2321660.726142445,2.3410000801086426,-0.005859375,-1.833225063891656,,,
2024_05_09_08_52_55_769,597989.562613669,2321661.5239235586,597988.897443969,2321660.726142445,2.3410000801086426,-0.03125,-1.8364567896504649,,,
2024_05_09_08_52_55_809,597989.562613669,2321661.5239235586,597988.897443969,2321660.726142445,2.3410000801086426,-0.03125,-1.8364567896504649,,,
2024_05_09_08_52_55_849,597989.562613669,2321661.5239235586,597988.897443969,2321660.726142445,2.3359999656677246,-0.0625,-1.841366513287949,,,
2024_05_09_08_52_55_890,597989.562613669,2321661.5239235586,597988.897443969,2321660.726142445,2.3359999656677246,-0.0625,-1.841366513287949,,,
2024_05_09_08_52_55_930,597989.5133822015,2321661.0587449325,597988.8482125016,2321660.260963819,2.3359999656677246,-0.0625,-1.841366513287949,,,
2024_05_09_08_52_55_970,597989.5133822015,2321661.0587449325,597988.8482125016,2321660.260963819,2.3359999656677246,-0.021484375,-1.8447345642063475,,,
2024_05_09_08_52_56_009,597989.5133822015,2321661.0587449325,597988.8482125016,2321660.260963819,2.3359999656677246,-0.021484375,-1.8447345642063475,,,
2024_05_09_08_52_56_049,597989.5133822015,2321661.0587449325,597988.8482125016,2321660.260963819,2.3550000190734863,-0.03515625,-1.8484203257711018,,,
2024_05_09_08_52_56_089,597989.5133822015,2321661.0587449325,597988.8482125016,2321660.260963819,2.3550000190734863,-0.03515625,-1.8484203257711018,,,
2024_05_09_08_52_56_130,597989.4745451501,2321660.593627587,597988.8093754501,2321659.7958464734,2.3550000190734863,-0.03515625,-1.8484203257711018,,,
