time,x,y,global_path_x,global_path_y,linear_velocity,angular_velocity,yaw,mistmatch,discontinuous,origin_path
2024_05_13_09_22_01_869,599679.469926351,2321394.1436562994,599678.8004383191,2321394.6549709607,2.9790000915527344,-0.0390625,-2.896939130976992,1.0,0.0,/media/asimovsimpc/bulldog/aa-data/extracted_data/alaska/umtn-tele/ocp/mix/2024_05_13/2024_05_13_09_22_01/final.csv
2024_05_13_09_22_01_910,599678.8877607465,2321394.1512342608,599678.2182727146,2321394.662548922,2.989000082015991,-0.041015625,-2.899432678676498,,,
2024_05_13_09_22_01_950,599678.8877607465,2321394.1512342608,599678.2182727146,2321394.662548922,2.989000082015991,-0.046875,-2.900286072632173,,,
2024_05_13_09_22_01_990,599678.8877607465,2321394.1512342608,599678.2182727146,2321394.662548922,2.989000082015991,-0.0390625,-2.902167115483417,,,
2024_05_13_09_22_02_029,599678.8877607465,2321394.1512342608,599678.2182727146,2321394.662548922,2.99399995803833,-0.041015625,-2.9030344064944136,,,
2024_05_13_09_22_02_069,599678.8877607465,2321394.1512342608,599678.2182727146,2321394.662548922,2.99399995803833,-0.044921875,-2.9060521594954154,,,
2024_05_13_09_22_02_109,599678.3263844014,2321394.158936901,599677.6568963695,2321394.6702515623,2.989000082015991,-0.03515625,-2.907694538128223,,,
2024_05_13_09_22_02_150,599678.3263844014,2321394.158936901,599677.6568963695,2321394.6702515623,2.989000082015991,-0.046875,-2.908428529274633,,,
2024_05_13_09_22_02_190,599678.3263844014,2321394.158936901,599677.6568963695,2321394.6702515623,2.989000082015991,-0.048828125,-2.910769415344204,,,
2024_05_13_09_22_02_230,599678.3263844014,2321394.158936901,599677.6568963695,2321394.6702515623,2.989000082015991,-0.05078125,-2.9117949457573626,,,
2024_05_13_09_22_02_269,599678.3263844014,2321394.158936901,599677.6568963695,2321394.6702515623,2.989000082015991,-0.03515625,-2.9157465248447685,,,
2024_05_13_09_22_02_309,599677.7649416886,2321394.177707982,599677.0954536567,2321394.689022643,2.99399995803833,-0.03515625,-2.9157465248447685,,,
2024_05_13_09_22_02_349,599677.7649416886,2321394.177707982,599677.0954536567,2321394.689022643,2.989000082015991,-0.04296875,-2.918253518211904,,,
2024_05_13_09_22_02_390,599677.7649416886,2321394.177707982,599677.0954536567,2321394.689022643,2.99399995803833,-0.046875,-2.920025999772536,,,
2024_05_13_09_22_02_430,599677.7649416886,2321394.177707982,599677.0954536567,2321394.689022643,2.99399995803833,-0.005859375,-2.9207497046737494,,,
2024_05_13_09_22_02_470,599677.7649416886,2321394.177707982,599677.0611048768,2321394.5462722024,2.99399995803833,0.033203125,-2.919900253438366,,,
2024_05_13_09_22_02_509,599677.2034326121,2321394.2075475045,599676.4995958003,2321394.576111725,2.99399995803833,0.033203125,-2.919900253438366,,,
2024_05_13_09_22_02_549,599677.2034326121,2321394.2075475045,599676.4995958003,2321394.576111725,2.99399995803833,0.0234375,-2.9185163767944458,,,
2024_05_13_09_22_02_589,599677.2034326121,2321394.2075475045,599676.4995958003,2321394.576111725,2.9790000915527344,0.029296875,-2.9175583575090087,,,
2024_05_13_09_22_02_630,599677.2034326121,2321394.2075475045,599676.4995958003,2321394.576111725,2.9739999771118164,0.033203125,-2.9160712819239376,,,
2024_05_13_09_22_02_670,599677.2034326121,2321394.2075475045,599676.4995958003,2321394.576111725,2.969000101089477,0.02734375,-2.9134624660156323,,,
2024_05_13_09_22_02_710,599676.6522517964,2321394.2485177955,599675.9484149846,2321394.617082016,2.9790000915527344,0.02734375,-2.9134624660156323,,,
2024_05_13_09_22_02_750,599676.6522517964,2321394.2485177955,599675.9484149846,2321394.617082016,2.9739999771118164,0.044921875,-2.9124551647547974,,,
2024_05_13_09_22_02_789,599676.6522517964,2321394.2485177955,599675.9484149846,2321394.617082016,2.9600000381469727,0.056640625,-2.910453381266093,,,
2024_05_13_09_22_02_829,599676.6522517964,2321394.2485177955,599675.9484149846,2321394.617082016,2.9600000381469727,0.08203125,-2.9078126385273126,,,
2024_05_13_09_22_02_869,599676.6522517964,2321394.2485177955,599675.9484149846,2321394.617082016,2.969000101089477,0.041015625,-2.9037582677016505,,,
2024_05_13_09_22_02_910,599676.0908754618,2321394.256220511,599675.38703865,2321394.624784732,2.969000101089477,0.041015625,-2.902272128230445,,,
2024_05_13_09_22_02_950,599676.0908754618,2321394.256220511,599675.38703865,2321394.624784732,2.9790000915527344,0.0390625,-2.9015525895880563,,,
