time,x,y,global_path_x,global_path_y,linear_velocity,angular_velocity,yaw,mistmatch,discontinuous,origin_path
2024_05_12_17_03_59_500,599529.9004938531,2321541.0050880667,599529.0042820758,2321542.1581707927,0.0430000014603138,0.001953125,-2.8266132024720445,1.0,0.0,/media/asimovsimpc/bulldog/aa-data/extracted_data/alaska/umtn-tele/ocp/mix/2024_05_12/2024_05_12_17_03_58/final.csv
2024_05_12_17_03_59_539,599529.9004938531,2321541.0050880667,599529.0042820758,2321542.1581707927,0.0430000014603138,0.001953125,-2.8265266187833165,,,
2024_05_12_17_03_59_579,599529.9004938531,2321541.0050880667,599529.0042820758,2321542.1581707927,0.061999998986721,0.001953125,-2.8265266187833165,,,
2024_05_12_17_03_59_619,599529.9004938531,2321541.0050880667,599529.0042820758,2321542.1581707927,0.0719999969005584,-0.001953125,-2.8266796460957875,,,
2024_05_12_17_03_59_660,599529.9004938531,2321541.0050880667,599529.0042820758,2321542.1581707927,0.0820000022649765,-0.005859375,-2.8266679597032494,,,
2024_05_12_17_03_59_700,599529.8796385115,2321541.0160320075,599528.9834267341,2321542.1691147336,0.101000003516674,-0.005859375,-2.8266679597032494,,,
2024_05_12_17_03_59_740,599529.8796385115,2321541.0160320075,599528.9834267341,2321542.1691147336,0.1159999966621398,0.0,-2.826693109104447,,,
2024_05_12_17_03_59_779,599529.8796385115,2321541.0160320075,599528.9834267341,2321542.1691147336,0.125,0.0,-2.826718021628025,,,
2024_05_12_17_03_59_819,599529.8796385115,2321541.0160320075,599528.9834267341,2321542.1691147336,0.1449999958276748,0.00390625,-2.826689144712828,,,
2024_05_12_17_03_59_859,599529.8796385115,2321541.0160320075,599528.9834267341,2321542.1691147336,0.1490000039339065,0.001953125,-2.8265844409540355,,,
2024_05_12_17_03_59_900,599529.8381929285,2321540.9936462063,599528.9419811511,2321542.1467289324,0.1589999943971634,-0.005859375,-2.826602117565901,,,
2024_05_12_17_03_59_940,599529.8381929285,2321540.9936462063,599528.9419811511,2321542.1467289324,0.1689999997615814,-0.001953125,-2.8267218471562217,,,
2024_05_12_17_03_59_980,599529.8381929285,2321540.9936462063,599528.9419811511,2321542.1467289324,0.1780000030994415,0.0,-2.826838699343498,,,
2024_05_12_17_04_00_019,599529.8381929285,2321540.9936462063,599528.9419811511,2321542.1467289324,0.1979999989271164,0.0,-2.826845954212298,,,
2024_05_12_17_04_00_059,599529.8381929285,2321540.9936462063,599528.9419811511,2321542.1467289324,0.2070000022649765,-0.00390625,-2.826845708732518,,,
2024_05_12_17_04_00_099,599529.7653649177,2321541.0042789467,599528.8691531403,2321542.1573616727,0.2070000022649765,0.00390625,-2.826845146430026,,,
2024_05_12_17_04_00_140,599529.7653649177,2321541.0042789467,599528.8691531403,2321542.1573616727,0.2269999980926513,0.00390625,-2.8266710685426344,,,
2024_05_12_17_04_00_180,599529.7653649177,2321541.0042789467,599528.8691531403,2321542.1573616727,0.2269999980926513,-0.00390625,-2.826814329298814,,,
2024_05_12_17_04_00_220,599529.7653649177,2321541.0042789467,599528.8691531403,2321542.1573616727,0.2370000034570694,0.001953125,-2.826829578979532,,,
2024_05_12_17_04_00_259,599529.7653649177,2321541.0042789467,599528.8691531403,2321542.1573616727,0.2560000121593475,-0.001953125,-2.826850234534778,,,
2024_05_12_17_04_00_299,599529.7135248013,2321540.9818309066,599528.817313024,2321542.1349136326,0.2610000073909759,0.0,-2.8268631259122543,,,
2024_05_12_17_04_00_339,599529.7135248013,2321540.9818309066,599528.817313024,2321542.1349136326,0.2750000059604645,0.001953125,-2.8268727978040604,,,
2024_05_12_17_04_00_380,599529.7135248013,2321540.9818309066,599528.817313024,2321542.1349136326,0.2949999868869781,0.001953125,-2.8268727978040604,,,
2024_05_12_17_04_00_420,599529.7135248013,2321540.9818309066,599528.817313024,2321542.1349136326,0.2949999868869781,-0.001953125,-2.8268477435988144,,,
2024_05_12_17_04_00_460,599529.7135248013,2321540.9818309066,599528.817313024,2321542.1349136326,0.3140000104904175,-0.00390625,-2.8269866697225896,,,
2024_05_12_17_04_00_500,599529.6720792181,2321540.9594451054,599528.7758674407,2321542.1125278315,0.328000009059906,-0.001953125,-2.8274755435444052,,,
2024_05_12_17_04_00_539,599529.6720792181,2321540.9594451054,599528.7758674407,2321542.1125278315,0.3429999947547912,-0.001953125,-2.8274755435444052,,,
2024_05_12_17_04_00_579,599529.6720792181,2321540.9594451054,599528.7758674407,2321542.1125278315,0.3479999899864197,-0.001953125,-2.827244453476957,,,
2024_05_12_17_04_00_619,599529.6720792181,2321540.9594451054,599528.7758674407,2321542.1125278315,0.3479999899864197,0.0,-2.8274015363174345,,,
2024_05_12_17_04_00_660,599529.6720792181,2321540.9594451054,599528.7758674407,2321542.1125278315,0.367000013589859,-0.00390625,-2.8275002661870308,,,
2024_05_12_17_04_00_700,599529.5267545711,2321540.925368486,599528.6305427938,2321542.078451212,0.3910000026226043,-0.00390625,-2.8275002661870308,,,
2024_05_12_17_04_00_740,599529.5267545711,2321540.925368486,599528.6305427938,2321542.078451212,0.3910000026226043,0.001953125,-2.8273848413472664,,,
2024_05_12_17_04_00_779,599529.5267545711,2321540.925368486,599528.6305427938,2321542.078451212,0.4059999883174896,0.001953125,-2.8275269943816146,,,
2024_05_12_17_04_00_819,599529.5267545711,2321540.925368486,599528.6305427938,2321542.078451212,0.4059999883174896,-0.00390625,-2.827649028255741,,,
2024_05_12_17_04_00_859,599529.5267545711,2321540.925368486,599528.6305427938,2321542.078451212,0.4199999868869781,0.0,-2.827811403621142,,,
2024_05_12_17_04_00_900,599529.4435320296,2321540.9359389883,599528.5473202523,2321542.0890217144,0.4350000023841858,0.0,-2.827811403621142,,,
2024_05_12_17_04_00_940,599529.4435320296,2321540.9359389883,599528.5473202523,2321542.0890217144,0.4490000009536743,-0.00390625,-2.8279347228945912,,,
2024_05_12_17_04_00_980,599529.4435320296,2321540.9359389883,599528.5473202523,2321542.0890217144,0.4589999914169311,0.001953125,-2.827908368222094,,,
2024_05_12_17_04_01_019,599529.4435320296,2321540.9359389883,599528.5473202523,2321542.0890217144,0.4740000069141388,-0.00390625,-2.828156948955732,,,
2024_05_12_17_04_01_059,599529.4435320296,2321540.9359389883,599528.5473202523,2321542.0890217144,0.4979999959468841,0.0,-2.8281640325810367,,,
2024_05_12_17_04_01_099,599529.2978760084,2321540.9572044727,599528.4016642311,2321542.110287199,0.4979999959468841,-0.00390625,-2.8283140476509816,,,
2024_05_12_17_04_01_140,599529.2978760084,2321540.9572044727,599528.4016642311,2321542.110287199,0.5120000243186951,-0.0078125,-2.828304951434166,,,
2024_05_12_17_04_01_180,599529.2978760084,2321540.9572044727,599528.4016642311,2321542.110287199,0.5170000195503235,-0.009765625,-2.828475583013311,,,
2024_05_12_17_04_01_220,599529.2978760084,2321540.9572044727,599528.4016642311,2321542.110287199,0.5320000052452087,0.00390625,-2.8288170937937918,,,
2024_05_12_17_04_01_259,599529.2978760084,2321540.9572044727,599528.4016642311,2321542.110287199,0.5509999990463257,-0.001953125,-2.8285880879516,,,
2024_05_12_17_04_01_299,599529.2044577581,2321540.9345074752,599528.3082459808,2321542.0875902013,0.5699999928474426,-0.001953125,-2.828604547775606,,,
2024_05_12_17_04_01_339,599529.2044577581,2321540.9345074752,599528.3082459808,2321542.0875902013,0.5699999928474426,-0.00390625,-2.8287221249031775,,,
2024_05_12_17_04_01_380,599529.2044577581,2321540.9345074752,599527.8456508659,2321542.257157365,0.574999988079071,-0.001953125,-2.8288571414197707,,,
2024_05_12_17_04_01_420,599529.2044577581,2321540.9345074752,599527.8456508659,2321542.257157365,0.5849999785423279,-0.009765625,-2.829204759909755,,,
2024_05_12_17_04_01_460,599529.2044577581,2321540.9345074752,599527.8456508659,2321542.257157365,0.593999981880188,-0.0078125,-2.8294312942356155,,,
2024_05_12_17_04_01_500,599529.069593918,2321540.88942468,599527.7107870259,2321542.2120745694,0.6039999723434448,-0.009765625,-2.8297261338689337,,,
2024_05_12_17_04_01_539,599529.069593918,2321540.88942468,599527.7107870259,2321542.2120745694,0.6190000176429749,-0.01171875,-2.8302100241554196,,,
2024_05_12_17_04_01_579,599529.069593918,2321540.88942468,599527.7107870259,2321542.2120745694,0.6230000257492065,-0.01171875,-2.8302100241554196,,,
2024_05_12_17_04_01_619,599529.069593918,2321540.88942468,599527.7107870259,2321542.2120745694,0.6380000114440918,-0.005859375,-2.8305725600611615,,,
2024_05_12_17_04_01_660,599529.069593918,2321540.88942468,599527.7107870259,2321542.2120745694,0.6480000019073486,-0.009765625,-2.8308403270949922,,,
2024_05_12_17_04_01_700,599528.944726969,2321540.9108146452,599527.5859200768,2321542.233464535,0.6669999957084656,-0.00390625,-2.8311989034757987,,,
2024_05_12_17_04_01_740,599528.944726969,2321540.9108146452,599527.5859200768,2321542.233464535,0.6819999814033508,-0.00390625,-2.831304337150991,,,
2024_05_12_17_04_01_779,599528.944726969,2321540.9108146452,599527.5859200768,2321542.233464535,0.6819999814033508,-0.00390625,-2.8313263645321864,,,
2024_05_12_17_04_01_819,599528.944726969,2321540.9108146452,599527.5859200768,2321542.233464535,0.7009999752044678,-0.00390625,-2.8317478477119633,,,
2024_05_12_17_04_01_859,599528.944726969,2321540.9108146452,599527.5859200768,2321542.233464535,0.7149999737739563,-0.001953125,-2.831832836113042,,,
2024_05_12_17_04_01_900,599528.799336046,2321540.8878064537,599527.4405291538,2321542.2104563434,0.7250000238418579,-0.005859375,-2.8319639680479516,,,
2024_05_12_17_04_01_940,599528.799336046,2321540.8878064537,599527.4405291538,2321542.2104563434,0.7350000143051147,-0.00390625,-2.8324686593789017,,,
2024_05_12_17_04_01_980,599528.799336046,2321540.8878064537,599527.4405291538,2321542.2104563434,0.7350000143051147,-0.00390625,-2.832418208325176,,,
2024_05_12_17_04_02_019,599528.799336046,2321540.8878064537,599527.4405291538,2321542.2104563434,0.7730000019073486,-0.00390625,-2.832418208325176,,,
2024_05_12_17_04_02_059,599528.799336046,2321540.8878064537,599527.4405291538,2321542.2104563434,0.7730000019073486,-0.009765625,-2.833051607928612,,,
2024_05_12_17_04_02_099,599528.6434843176,2321540.875804444,599527.2846774254,2321542.1984543335,0.777999997138977,0.001953125,-2.833177185818004,,,
2024_05_12_17_04_02_140,599528.6434843176,2321540.875804444,599527.2846774254,2321542.1984543335,0.7829999923706055,0.0078125,-2.8329426307290597,,,
2024_05_12_17_04_02_180,599528.6434843176,2321540.875804444,599527.2846774254,2321542.1984543335,0.8169999718666077,0.0078125,-2.8328425656598184,,,
2024_05_12_17_04_02_220,599528.6434843176,2321540.875804444,599527.2846774254,2321542.1984543335,0.8169999718666077,0.015625,-2.831958519651367,,,
2024_05_12_17_04_02_259,599528.6434843176,2321540.875804444,599527.2846774254,2321542.1984543335,0.8119999766349792,0.001953125,-2.83169829749295,,,
2024_05_12_17_04_02_299,599528.4771717816,2321540.8748086165,599527.1183648894,2321542.197458506,0.8360000252723694,0.01171875,-2.831232465044187,,,
2024_05_12_17_04_02_339,599528.4771717816,2321540.8748086165,599527.1183648894,2321542.197458506,0.8360000252723694,0.0078125,-2.8310058661974806,,,
2024_05_12_17_04_02_380,599528.4771717816,2321540.8748086165,599527.1183648894,2321542.197458506,0.8560000061988831,0.001953125,-2.8307547423805075,,,
2024_05_12_17_04_02_420,599528.4771717816,2321540.8748086165,599527.1183648894,2321542.197458506,0.8700000047683716,0.00390625,-2.830535464325762,,,
2024_05_12_17_04_02_460,599528.4771717816,2321540.8748086165,599527.1183648894,2321542.197458506,0.8849999904632568,0.001953125,-2.830352790166339,,,
2024_05_12_17_04_02_500,599528.3422416679,2321540.840794246,599526.9834347757,2321542.163444136,0.8939999938011169,0.015625,-2.8300974518541913,,,
2024_05_12_17_04_02_539,599528.3422416679,2321540.840794246,599526.9834347757,2321542.163444136,0.9089999794960022,0.015625,-2.8292747432261156,,,
2024_05_12_17_04_02_579,599528.3422416679,2321540.840794246,599526.9834347757,2321542.163444136,0.9190000295639038,0.015625,-2.8290141481495574,,,
2024_05_12_17_04_02_619,599528.3422416679,2321540.840794246,599526.9834347757,2321542.163444136,0.9380000233650208,0.01953125,-2.827388134367182,,,
2024_05_12_17_04_02_660,599528.3422416679,2321540.840794246,599526.9834347757,2321542.163444136,0.9380000233650208,0.029296875,-2.8262964599062856,,,
2024_05_12_17_04_02_700,599528.1760616796,2321540.8176615806,599526.8172547874,2321542.1403114703,0.9810000061988832,0.0234375,-2.824561828251374,,,
2024_05_12_17_04_02_740,599528.1760616796,2321540.8176615806,599526.8172547874,2321542.1403114703,0.9810000061988832,0.0234375,-2.824561828251374,,,
2024_05_12_17_04_02_779,599528.1760616796,2321540.8176615806,599526.8172547874,2321542.1403114703,1.0010000467300415,0.0234375,-2.8235521907869976,,,
2024_05_12_17_04_02_819,599528.1760616796,2321540.8176615806,599526.8172547874,2321542.1403114703,1.00600004196167,0.037109375,-2.8221158276057765,,,
2024_05_12_17_04_02_859,599528.1760616796,2321540.8176615806,599526.8172547874,2321542.1403114703,1.0149999856948853,0.064453125,-2.8190674827875113,,,
2024_05_12_17_04_02_900,599527.9785655404,2321540.8164790412,599526.6197586482,2321542.139128931,1.034999966621399,0.060546875,-2.8176938051074405,,,
2024_05_12_17_04_02_940,599527.9785655404,2321540.8164790412,599526.6197586482,2321542.139128931,1.0390000343322754,0.05859375,-2.8166073837499357,,,
2024_05_12_17_04_02_980,599527.9785655404,2321540.8164790412,599526.6197586482,2321542.139128931,1.0540000200271606,0.044921875,-2.8146268403336636,,,
2024_05_12_17_04_03_019,599527.9785655404,2321540.8164790412,599526.6197586482,2321542.139128931,1.0540000200271606,0.056640625,-2.8126378390864586,,,
2024_05_12_17_04_03_059,599527.9785655404,2321540.8164790412,599526.6197586482,2321542.139128931,1.0829999446868896,0.0390625,-2.8088097614607226,,,
2024_05_12_17_04_03_099,599527.8023223842,2321540.73794204,599526.443515492,2321542.0605919296,1.093000054359436,0.0390625,-2.8088097614607226,,,
2024_05_12_17_04_03_140,599527.8023223842,2321540.73794204,599526.443515492,2321542.0605919296,1.1019999980926514,0.041015625,-2.8073386005484404,,,
2024_05_12_17_04_03_180,599527.8023223842,2321540.73794204,599526.443515492,2321542.0605919296,1.1169999837875366,0.033203125,-2.805812169323481,,,
2024_05_12_17_04_03_220,599527.8023223842,2321540.73794204,599526.443515492,2321542.0605919296,1.1169999837875366,0.03515625,-2.805086174763652,,,
2024_05_12_17_04_03_259,599527.8023223842,2321540.73794204,599526.443515492,2321542.0605919296,1.1360000371932983,0.02734375,-2.8016144722763516,,,
2024_05_12_17_04_03_299,599527.5944979845,2321540.725628846,599526.2356910923,2321542.0482787355,1.156000018119812,0.02734375,-2.8016144722763516,,,
2024_05_12_17_04_03_339,599527.5944979845,2321540.725628846,599526.2356910923,2321542.0482787355,1.156000018119812,0.029296875,-2.80030916554746,,,
2024_05_12_17_04_03_380,599527.5944979845,2321540.725628846,599526.2356910923,2321542.0482787355,1.1649999618530271,0.02734375,-2.798949635152217,,,
2024_05_12_17_04_03_420,599527.5944979845,2321540.725628846,599526.2356910923,2321542.0482787355,1.1699999570846558,0.029296875,-2.797805843878503,,,
2024_05_12_17_04_03_460,599527.5944979845,2321540.725628846,599526.2356910923,2321542.0482787355,1.1799999475479126,0.02734375,-2.795269122539738,,,
2024_05_12_17_04_03_500,599527.3660170647,2321540.6910543377,599526.0072101725,2321542.0137042273,1.194000005722046,0.02734375,-2.795269122539738,,,
