time,x,y,global_path_x,global_path_y,linear_velocity,angular_velocity,yaw,mistmatch,discontinuous,origin_path
2024_05_09_09_50_40_750,597800.3342971337,2321815.5160350366,597802.3201808314,2321815.603081592,1.2380000352859497,-0.005859375,1.2461646830531619,0.0,0.0,/media/asimovsimpc/bulldog/aa-data/extracted_data/alaska/umtn-tele/ocp/mix/2024_05_09/2024_05_09_09_50_40/final.csv
2024_05_09_09_50_40_789,597800.3342971337,2321815.5160350366,597802.3201808314,2321815.603081592,1.2619999647140503,-0.001953125,1.2457250388410228,,,
2024_05_09_09_50_40_829,597800.3342971337,2321815.5160350366,597802.3201808314,2321815.603081592,1.2619999647140503,-0.001953125,1.2457250388410228,,,
2024_05_09_09_50_40_869,597800.3342971337,2321815.5160350366,597802.3201808314,2321815.603081592,1.2519999742507937,-0.0078125,1.2448876401582645,,,
2024_05_09_09_50_40_910,597800.405689591,2321815.7488992536,597802.3915732886,2321815.835945809,1.2519999742507937,-0.009765625,1.2440986549496225,,,
2024_05_09_09_50_40_950,597800.405689591,2321815.7488992536,597802.3915732886,2321815.835945809,1.2519999742507937,-0.009765625,1.2440986549496225,,,
2024_05_09_09_50_40_990,597800.405689591,2321815.7488992536,597802.3915732886,2321815.835945809,1.2619999647140503,-0.021484375,1.2416910215778139,,,
2024_05_09_09_50_41_029,597800.405689591,2321815.7488992536,597802.3915732886,2321815.835945809,1.2619999647140503,-0.021484375,1.2416910215778139,,,
2024_05_09_09_50_41_069,597800.405689591,2321815.7488992536,597802.3915732886,2321815.835945809,1.2380000352859497,-0.015625,1.2401894847080763,,,
2024_05_09_09_50_41_109,597800.4562934084,2321815.9816411403,597802.442177106,2321816.0686876955,1.2380000352859497,-0.015625,1.2401894847080763,,,
2024_05_09_09_50_41_150,597800.4562934084,2321815.9816411403,597802.442177106,2321816.0686876955,1.2380000352859497,-0.02734375,1.2379188784089377,,,
2024_05_09_09_50_41_190,597800.4562934084,2321815.9816411403,597802.442177106,2321816.0686876955,1.2330000400543213,-0.013671875,1.236175451183496,,,
2024_05_09_09_50_41_230,597800.4562934084,2321815.9816411403,597802.442177106,2321816.0686876955,1.2330000400543213,-0.013671875,1.236175451183496,,,
2024_05_09_09_50_41_269,597800.4562934084,2321815.9816411403,597802.442177106,2321816.0686876955,1.2330000400543213,-0.005859375,1.2352896470557897,,,
2024_05_09_09_50_41_309,597800.506832095,2321816.225451413,597802.4927157926,2321816.3124979683,1.2280000448226929,-0.017578125,1.23387218303972,,,
2024_05_09_09_50_41_349,597800.506832095,2321816.225451413,597803.0669657137,2321815.5208131913,1.2280000448226929,-0.017578125,1.23387218303972,,,
2024_05_09_09_50_41_390,597800.506832095,2321816.225451413,597803.0669657137,2321815.5208131913,1.2330000400543213,-0.009765625,1.2316524235528081,,,
2024_05_09_09_50_41_430,597800.506832095,2321816.225451413,597803.0669657137,2321815.5208131913,1.2330000400543213,-0.009765625,1.2316524235528081,,,
2024_05_09_09_50_41_470,597800.506832095,2321816.225451413,597803.0669657137,2321815.5208131913,1.243000030517578,-0.013671875,1.2313396397230412,,,
2024_05_09_09_50_41_509,597800.5990131806,2321816.4584379625,597803.1591467994,2321815.7537997407,1.2760000228881836,-0.025390625,1.2302686119986896,,,
2024_05_09_09_50_41_549,597800.5990131806,2321816.4584379625,597803.1591467994,2321815.7537997407,1.281000018119812,-0.025390625,1.2302686119986896,,,
2024_05_09_09_50_41_589,597800.5990131806,2321816.4584379625,597803.1591467994,2321815.7537997407,1.281000018119812,-0.025390625,1.2278323616939442,,,
2024_05_09_09_50_41_630,597800.5990131806,2321816.4584379625,597803.1591467994,2321815.7537997407,1.2960000038146973,-0.015625,1.2259144535293005,,,
2024_05_09_09_50_41_670,597800.5990131806,2321816.4584379625,597803.1591467994,2321815.7537997407,1.3200000524520874,-0.015625,1.2259144535293005,,,
2024_05_09_09_50_41_710,597800.6910639966,2321816.7135612806,597803.2511976154,2321816.008923059,1.3200000524520874,-0.0703125,1.2243601805577824,,,
2024_05_09_09_50_41_750,597800.6910639966,2321816.7135612806,597803.2511976154,2321816.008923059,1.3300000429153442,-0.080078125,1.2211001456300459,,,
2024_05_09_09_50_41_789,597800.6910639966,2321816.7135612806,597803.2511976154,2321816.008923059,1.3300000429153442,-0.080078125,1.2211001456300459,,,
2024_05_09_09_50_41_829,597800.6910639966,2321816.7135612806,597803.2511976154,2321816.008923059,1.343999981880188,-0.150390625,1.2043784866457803,,,
2024_05_09_09_50_41_869,597800.6910639966,2321816.7135612806,597803.2511976154,2321816.008923059,1.343999981880188,-0.150390625,1.2043784866457803,,,
2024_05_09_09_50_41_910,597800.72048838,2321817.0125911413,597803.2806219987,2321816.3079529195,1.343999981880188,-0.150390625,1.2043784866457803,,,
2024_05_09_09_50_41_950,597800.72048838,2321817.0125911413,597803.2806219987,2321816.3079529195,1.3009999990463257,-0.232421875,1.1755200489825575,,,
2024_05_09_09_50_41_990,597800.72048838,2321817.0125911413,597803.2806219987,2321816.3079529195,1.3009999990463257,-0.232421875,1.1755200489825575,,,
2024_05_09_09_50_42_029,597800.72048838,2321817.0125911413,597803.2806219987,2321816.3079529195,1.3009999990463257,-0.232421875,1.1755200489825575,,,
2024_05_09_09_50_42_069,597800.72048838,2321817.0125911413,597803.2806219987,2321816.3079529195,1.3049999475479126,-0.240234375,1.1414960148226476,,,
2024_05_09_09_50_42_109,597800.8229986421,2321817.2567072418,597803.3831322609,2321816.55206902,1.3049999475479126,-0.240234375,1.1414960148226476,,,
2024_05_09_09_50_42_150,597800.8229986421,2321817.2567072418,597803.3831322609,2321816.55206902,1.3049999475479126,-0.240234375,1.1414960148226476,,,
2024_05_09_09_50_42_190,597800.8229986421,2321817.2567072418,597803.3831322609,2321816.55206902,1.2860000133514404,-0.267578125,1.1207661067388128,,,
2024_05_09_09_50_42_230,597800.8229986421,2321817.2567072418,597803.3831322609,2321816.55206902,1.2860000133514404,-0.267578125,1.1207661067388128,,,
2024_05_09_09_50_42_269,597800.8229986421,2321817.2567072418,597803.3831322609,2321816.55206902,1.2860000133514404,-0.267578125,1.1207661067388128,,,
2024_05_09_09_50_42_309,597800.9462324019,2321817.5120140593,597803.5063660207,2321816.8073758376,1.3009999990463257,-0.28125,1.0921540760858754,,,
2024_05_09_09_50_42_349,597800.9462324019,2321817.5120140593,597803.5063660207,2321816.8073758376,1.3009999990463257,-0.28125,1.0921540760858754,,,
2024_05_09_09_50_42_390,597800.9462324019,2321817.5120140593,597803.5063660207,2321816.8073758376,1.3009999990463257,-0.298828125,1.0739169378139954,,,
2024_05_09_09_50_42_430,597800.9462324019,2321817.5120140593,597803.5063660207,2321816.8073758376,1.3200000524520874,-0.228515625,1.056111620852482,,,
2024_05_09_09_50_42_470,597800.9462324019,2321817.5120140593,597803.5063660207,2321816.8073758376,1.3200000524520874,-0.228515625,1.056111620852482,,,
2024_05_09_09_50_42_509,597801.0175597055,2321817.755946664,597803.5776933243,2321817.0513084424,1.3300000429153442,-0.115234375,1.035365637086329,,,
2024_05_09_09_50_42_549,597801.0175597055,2321817.755946664,597803.5776933243,2321817.0513084424,1.3300000429153442,-0.115234375,1.035365637086329,,,
2024_05_09_09_50_42_589,597801.0175597055,2321817.755946664,597803.5776933243,2321817.0513084424,1.309999942779541,-0.115234375,1.035365637086329,,,
2024_05_09_09_50_42_630,597801.0175597055,2321817.755946664,597803.5776933243,2321817.0513084424,1.309999942779541,-0.115234375,1.027990447803038,,,
2024_05_09_09_50_42_670,597801.0175597055,2321817.755946664,597803.5776933243,2321817.0513084424,1.309999942779541,-0.109375,1.0225036467633293,,,
2024_05_09_09_50_42_710,597801.1513180421,2321817.9891778813,597803.7114516608,2321817.2845396595,1.2960000038146973,-0.09765625,1.014330191273982,,,
2024_05_09_09_50_42_750,597801.1513180421,2321817.9891778813,597803.7114516608,2321817.2845396595,1.2960000038146973,-0.08984375,1.0123564849729572,,,
2024_05_09_09_50_42_789,597801.1513180421,2321817.9891778813,597803.7114516608,2321817.2845396595,1.2960000038146973,-0.08984375,1.0123564849729572,,,
2024_05_09_09_50_42_829,597801.1513180421,2321817.9891778813,597803.7114516608,2321817.2845396595,1.2860000133514404,-0.076171875,1.007391848771319,,,
2024_05_09_09_50_42_869,597801.1513180421,2321817.9891778813,597803.7114516608,2321817.2845396595,1.2860000133514404,-0.076171875,1.0044453687919954,,,
2024_05_09_09_50_42_910,597801.3268490367,2321818.1894486113,597803.8869826555,2321817.4848103896,1.2860000133514404,-0.072265625,1.001400875039698,,,
2024_05_09_09_50_42_950,597801.3268490367,2321818.1894486113,597803.8869826555,2321817.4848103896,1.2860000133514404,-0.072265625,1.001400875039698,,,
2024_05_09_09_50_42_990,597801.3268490367,2321818.1894486113,597803.8869826555,2321817.4848103896,1.2860000133514404,-0.072265625,1.001400875039698,,,
2024_05_09_09_50_43_029,597801.3268490367,2321818.1894486113,597803.8869826555,2321817.4848103896,1.309999942779541,-0.052734375,0.9947655163654467,,,
2024_05_09_09_50_43_069,597801.3268490367,2321818.1894486113,597803.8869826555,2321817.4848103896,1.309999942779541,-0.052734375,0.9947655163654467,,,
