time,x,y,global_path_x,global_path_y,linear_velocity,angular_velocity,yaw,mistmatch,discontinuous,origin_path
2024_05_09_08_53_48_410,597962.7673569951,2321613.4824762717,597963.3717657366,2321611.9492195477,1.4700000286102295,-0.0078125,-2.4219775595105113,1.0,0.0,/media/asimovsimpc/bulldog/aa-data/extracted_data/alaska/umtn-tele/ocp/mix/2024_05_09/2024_05_09_08_53_48/final.csv
2024_05_09_08_53_48_450,597962.7673569951,2321613.4824762717,597963.3717657366,2321611.9492195477,1.4700000286102295,-0.009765625,-2.423135004139997,,,
2024_05_09_08_53_48_490,597962.7673569951,2321613.4824762717,597963.3717657366,2321611.9492195477,1.475000023841858,-0.013671875,-2.423583443993823,,,
2024_05_09_08_53_48_529,597962.5606422318,2321613.2820201037,597963.1650509733,2321611.7487633796,1.4800000190734863,-0.013671875,-2.423583443993823,,,
2024_05_09_08_53_48_569,597962.5606422318,2321613.2820201037,597963.1650509733,2321611.7487633796,1.4800000190734863,-0.021484375,-2.4243835880671902,,,
2024_05_09_08_53_48_609,597962.5606422318,2321613.2820201037,597963.1650509733,2321611.7487633796,1.4800000190734863,-0.021484375,-2.4243835880671902,,,
2024_05_09_08_53_48_650,597962.5606422318,2321613.2820201037,597963.1650509733,2321611.7487633796,1.4550000429153442,-0.02734375,-2.425617901727826,,,
2024_05_09_08_53_48_690,597962.5606422318,2321613.2820201037,597963.1650509733,2321611.7487633796,1.4550000429153442,-0.017578125,-2.4264491267746204,,,
2024_05_09_08_53_48_730,597962.4061606398,2321613.037596705,597963.0105693813,2321611.504339981,1.465000033378601,-0.017578125,-2.4264491267746204,,,
2024_05_09_08_53_48_769,597962.4061606398,2321613.037596705,597963.0105693813,2321611.504339981,1.465000033378601,-0.01171875,-2.4269621906896393,,,
2024_05_09_08_53_48_809,597962.4061606398,2321613.037596705,597963.0105693813,2321611.504339981,1.4700000286102295,-0.021484375,-2.4279360383292072,,,
2024_05_09_08_53_48_849,597962.4061606398,2321613.037596705,597963.0105693813,2321611.504339981,1.4700000286102295,-0.021484375,-2.4279360383292072,,,
2024_05_09_08_53_48_890,597962.4061606398,2321613.037596705,597963.0105693813,2321611.504339981,1.4700000286102295,-0.017578125,-2.4295403133919526,,,
2024_05_09_08_53_48_930,597962.2516138124,2321612.804241693,597962.8560225539,2321611.270984969,1.4700000286102295,-0.017578125,-2.4295403133919526,,,
2024_05_09_08_53_48_970,597962.2516138124,2321612.804241693,597962.8560225539,2321611.270984969,1.4700000286102295,-0.01171875,-2.4300939630331575,,,
2024_05_09_08_53_49_009,597962.2516138124,2321612.804241693,597962.8560225539,2321611.270984969,1.4839999675750732,-0.01171875,-2.4311622017786716,,,
2024_05_09_08_53_49_049,597962.2516138124,2321612.804241693,597962.8560225539,2321611.270984969,1.4839999675750732,-0.01171875,-2.4311622017786716,,,
2024_05_09_08_53_49_089,597962.2516138124,2321612.804241693,597962.8560225539,2321611.270984969,1.5180000066757202,-0.0234375,-2.432753291111751,,,
2024_05_09_08_53_49_130,597962.0554239522,2321612.5817100233,597962.6598326936,2321611.0484532993,1.5180000066757202,-0.0234375,-2.432753291111751,,,
2024_05_09_08_53_49_170,597962.0554239522,2321612.5817100233,597962.6598326936,2321611.0484532993,1.5420000553131104,-0.017578125,-2.4338865675051458,,,
2024_05_09_08_53_49_210,597962.0554239522,2321612.5817100233,597962.6598326936,2321611.0484532993,1.5420000553131104,-0.017578125,-2.4338865675051458,,,
2024_05_09_08_53_49_250,597962.0554239522,2321612.5817100233,597962.6598326936,2321611.0484532993,1.5720000267028809,-0.025390625,-2.4350503203742204,,,
2024_05_09_08_53_49_289,597962.0554239522,2321612.5817100233,597962.6598326936,2321611.0484532993,1.5720000267028809,-0.005859375,-2.4366207165815523,,,
2024_05_09_08_53_49_329,597961.8489701016,2321612.3369803242,597962.453378843,2321610.8037236,1.590999960899353,-0.005859375,-2.437508953182364,,,
2024_05_09_08_53_49_369,597961.8489701016,2321612.3369803242,597962.453378843,2321610.8037236,1.590999960899353,-0.005859375,-2.437508953182364,,,
2024_05_09_08_53_49_410,597961.8489701016,2321612.3369803242,597962.453378843,2321610.8037236,1.6299999952316284,-0.01953125,-2.43814755718251,,,
2024_05_09_08_53_49_450,597961.8489701016,2321612.3369803242,597962.453378843,2321610.8037236,1.659000039100647,-0.033203125,-2.4394439866710624,,,
2024_05_09_08_53_49_490,597961.8489701016,2321612.3369803242,597962.453378843,2321610.8037236,1.659000039100647,-0.033203125,-2.4394439866710624,,,
2024_05_09_08_53_49_529,597961.6634356088,2321612.0702363797,597962.2678443503,2321610.5369796557,1.6729999780654907,-0.044921875,-2.440468377742548,,,
2024_05_09_08_53_49_569,597961.6634356088,2321612.0702363797,597962.2678443503,2321610.5369796557,1.6729999780654907,-0.037109375,-2.4422771603471665,,,
2024_05_09_08_53_49_609,597961.6634356088,2321612.0702363797,597962.2678443503,2321610.5369796557,1.6920000314712524,-0.037109375,-2.4422771603471665,,,
2024_05_09_08_53_49_650,597961.6634356088,2321612.0702363797,597962.2678443503,2321610.5369796557,1.6920000314712524,-0.0234375,-2.443522646408835,,,
2024_05_09_08_53_49_690,597961.6634356088,2321612.0702363797,597963.227963955,2321610.4851429444,1.7309999465942385,-0.013671875,-2.4441764000069317,,,
2024_05_09_08_53_49_730,597961.4363233132,2321611.8032473945,597963.0008516593,2321610.218153959,1.7309999465942385,-0.013671875,-2.4441764000069317,,,
2024_05_09_08_53_49_769,597961.4363233132,2321611.8032473945,597963.0008516593,2321610.218153959,1.7649999856948853,-0.01171875,-2.444899881260308,,,
2024_05_09_08_53_49_809,597961.4363233132,2321611.8032473945,597963.0008516593,2321610.218153959,1.7649999856948853,-0.01171875,-2.444899881260308,,,
2024_05_09_08_53_49_849,597961.4363233132,2321611.8032473945,597963.0008516593,2321610.218153959,1.784000039100647,0.0,-2.446108109372228,,,
2024_05_09_08_53_49_890,597961.4363233132,2321611.8032473945,597963.0008516593,2321610.218153959,1.784000039100647,-0.0234375,-2.4482758765542108,,,
2024_05_09_08_53_49_930,597961.2196706922,2321611.525251288,597962.7841990384,2321609.9401578526,1.7990000247955322,-0.021484375,-2.4491140668446794,,,
2024_05_09_08_53_49_970,597961.2196706922,2321611.525251288,597962.7841990384,2321609.9401578526,1.812999963760376,-0.021484375,-2.4491140668446794,,,
2024_05_09_08_53_50_009,597961.2196706922,2321611.525251288,597962.7841990384,2321609.9401578526,1.812999963760376,-0.013671875,-2.450554660251423,,,
2024_05_09_08_53_50_049,597961.2196706922,2321611.525251288,597962.7841990384,2321609.9401578526,1.8669999837875368,-0.05078125,-2.452216080529795,,,
2024_05_09_08_53_50_089,597961.2196706922,2321611.525251288,597962.7841990384,2321609.9401578526,1.8669999837875368,-0.05078125,-2.452216080529795,,,
2024_05_09_08_53_50_130,597961.0031485317,2321611.225118414,597962.5676768778,2321609.6400249787,1.8760000467300413,-0.029296875,-2.4538993098594246,,,
2024_05_09_08_53_50_170,597961.0031485317,2321611.225118414,597962.5676768778,2321609.6400249787,1.88100004196167,-0.021484375,-2.4543314279880817,,,
2024_05_09_08_53_50_210,597961.0031485317,2321611.225118414,597962.5676768778,2321609.6400249787,1.8960000276565552,-0.025390625,-2.455327523978023,,,
2024_05_09_08_53_50_250,597961.0031485317,2321611.225118414,597962.5676768778,2321609.6400249787,1.8960000276565552,-0.025390625,-2.455327523978023,,,
2024_05_09_08_53_50_289,597961.0031485317,2321611.225118414,597962.5676768778,2321609.6400249787,1.924999952316284,0.01171875,-2.455678174270456,,,
2024_05_09_08_53_50_329,597960.7866915955,2321610.9139171583,597962.3512199416,2321609.328823723,1.9390000104904173,0.02734375,-2.4546148089333344,,,
2024_05_09_08_53_50_369,597960.7866915955,2321610.9139171583,597962.3512199416,2321609.328823723,1.963000059127808,0.05859375,-2.4540626408442794,,,
2024_05_09_08_53_50_410,597960.7866915955,2321610.9139171583,597962.3512199416,2321609.328823723,1.963000059127808,0.076171875,-2.447873514095292,,,
2024_05_09_08_53_50_450,597960.7866915955,2321610.9139171583,597962.3512199416,2321609.328823723,1.963000059127808,0.076171875,-2.447873514095292,,,
2024_05_09_08_53_50_490,597960.7866915955,2321610.9139171583,597962.3512199416,2321609.328823723,2.0209999084472656,0.076171875,-2.447873514095292,,,
2024_05_09_08_53_50_529,597960.5493805137,2321610.6136617702,597962.1139088599,2321609.028568335,2.0209999084472656,0.173828125,-2.4331105990961426,,,
2024_05_09_08_53_50_569,597960.5493805137,2321610.6136617702,597962.1139088599,2321609.028568335,2.0360000133514404,0.173828125,-2.4331105990961426,,,
2024_05_09_08_53_50_609,597960.5493805137,2321610.6136617702,597962.1139088599,2321609.028568335,2.0360000133514404,0.19140625,-2.42088505847783,,,
2024_05_09_08_53_50_650,597960.5493805137,2321610.6136617702,597962.1139088599,2321609.028568335,2.049999952316284,0.19140625,-2.42088505847783,,,
2024_05_09_08_53_50_690,597960.5493805137,2321610.6136617702,597962.1139088599,2321609.028568335,2.049999952316284,0.220703125,-2.40455790085344,,,
2024_05_09_08_53_50_730,597960.3538429252,2321610.2804462714,597961.9183712713,2321608.695352836,2.08899998664856,0.115234375,-2.39420713621275,,,
2024_05_09_08_53_50_769,597960.3538429252,2321610.2804462714,597961.9183712713,2321608.695352836,2.0360000133514404,0.115234375,-2.39420713621275,,,
2024_05_09_08_53_50_809,597960.3538429252,2321610.2804462714,597961.9183712713,2321608.695352836,2.0360000133514404,0.01953125,-2.38979316082706,,,
2024_05_09_08_53_50_849,597960.3538429252,2321610.2804462714,597961.9183712713,2321608.695352836,2.0360000133514404,0.041015625,-2.388236350492979,,,
2024_05_09_08_53_50_890,597960.3538429252,2321610.2804462714,597961.9183712713,2321608.695352836,2.049999952316284,0.041015625,-2.388236350492979,,,
2024_05_09_08_53_50_930,597960.1375816573,2321609.9360398706,597961.7021100034,2321608.3509464352,2.049999952316284,0.048828125,-2.3862645373873357,,,
2024_05_09_08_53_50_970,597960.1375816573,2321609.9360398706,597961.7021100034,2321608.3509464352,2.049999952316284,0.037109375,-2.3843861462153377,,,
2024_05_09_08_53_51_009,597960.1375816573,2321609.9360398706,597961.7021100034,2321608.3509464352,2.055000066757202,0.02734375,-2.3822069197230302,,,
2024_05_09_08_53_51_049,597960.1375816573,2321609.9360398706,597961.7021100034,2321608.3509464352,2.069999933242798,0.02734375,-2.3822069197230302,,,
2024_05_09_08_53_51_089,597960.1375816573,2321609.9360398706,597961.7021100034,2321608.3509464352,2.069999933242798,0.017578125,-2.3812121323355124,,,
2024_05_09_08_53_51_130,597959.9109259296,2321609.591572213,597961.4754542757,2321608.0064787776,2.0460000038146973,0.0390625,-2.3806016028389902,,,
2024_05_09_08_53_51_170,597959.9109259296,2321609.591572213,597961.4754542757,2321608.0064787776,2.0460000038146973,0.009765625,-2.3787919954530015,,,
2024_05_09_08_53_51_210,597959.9109259296,2321609.591572213,597961.4754542757,2321608.0064787776,2.0460000038146973,0.001953125,-2.378468704989607,,,
2024_05_09_08_53_51_250,597959.9109259296,2321609.591572213,597961.4754542757,2321608.0064787776,2.065000057220459,-0.00390625,-2.3782985053827304,,,
