time,x,y,global_path_x,global_path_y,linear_velocity,angular_velocity,yaw,mistmatch,discontinuous,origin_path
2024_05_09_07_35_44_150,598278.8998233053,2321341.817038337,598282.868061837,2321339.9784205854,1.243000030517578,-0.044921875,1.0222104027736536,0.0,0.0,/media/asimovsimpc/bulldog/aa-data/extracted_data/alaska/umtn-tele/ocp/mix/2024_05_09/2024_05_09_07_35_44/final.csv
2024_05_09_07_35_44_190,598278.8998233053,2321341.817038337,598282.868061837,2321339.9784205854,1.184999942779541,-0.0234375,1.0202306029769959,,,
2024_05_09_07_35_44_230,598278.8998233053,2321341.817038337,598282.868061837,2321339.9784205854,1.0390000343322754,-0.0234375,1.0202306029769959,,,
2024_05_09_07_35_44_269,598278.8998233053,2321341.817038337,598282.868061837,2321339.9784205854,1.0390000343322754,0.041015625,1.0197860015690545,,,
2024_05_09_07_35_44_309,598278.9511420786,2321341.928029495,598282.9193806103,2321340.0894117435,0.6959999799728394,0.052734375,1.0270786720229566,,,
2024_05_09_07_35_44_349,598278.9511420786,2321341.928029495,598282.9193806103,2321340.0894117435,0.6959999799728394,0.052734375,1.0270786720229566,,,
2024_05_09_07_35_44_390,598278.9511420786,2321341.928029495,598282.9193806103,2321340.0894117435,0.6039999723434448,0.01953125,1.0249046297755011,,,
2024_05_09_07_35_44_430,598278.9511420786,2321341.928029495,598282.9193806103,2321340.0894117435,0.6039999723434448,0.01953125,1.0249046297755011,,,
2024_05_09_07_35_44_470,598278.9511420786,2321341.928029495,598282.9193806103,2321340.0894117435,0.4930000007152557,-0.0078125,1.0244881330485023,,,
2024_05_09_07_35_44_509,598279.0027225926,2321341.9947470934,598282.9709611243,2321340.156129342,0.4930000007152557,-0.0078125,1.0244881330485023,,,
2024_05_09_07_35_44_549,598279.0027225926,2321341.9947470934,598282.9709611243,2321340.156129342,0.4930000007152557,-0.0234375,1.0236716203364054,,,
2024_05_09_07_35_44_589,598279.0027225926,2321341.9947470934,598282.9709611243,2321340.156129342,0.4779999852180481,-0.0234375,1.0225248912759517,,,
2024_05_09_07_35_44_630,598279.0027225926,2321341.9947470934,598282.9709611243,2321340.156129342,0.4830000102519989,-0.0234375,1.0225248912759517,,,
2024_05_09_07_35_44_670,598279.0027225926,2321341.9947470934,598282.9709611243,2321340.156129342,0.4830000102519989,0.001953125,1.0210987493719368,,,
2024_05_09_07_35_44_710,598279.06456686,2321342.083662924,598283.0328053917,2321340.2450451725,0.5320000052452087,0.001953125,1.0210987493719368,,,
2024_05_09_07_35_44_750,598279.06456686,2321342.083662924,598283.0328053917,2321340.2450451725,0.5320000052452087,0.01953125,1.0200508404636273,,,
2024_05_09_07_35_44_789,598279.06456686,2321342.083662924,598283.0328053917,2321340.2450451725,0.503000020980835,0.01953125,1.0200508404636273,,,
2024_05_09_07_35_44_829,598279.06456686,2321342.083662924,598283.0328053917,2321340.2450451725,0.503000020980835,0.048828125,1.0206549109131224,,,
2024_05_09_07_35_44_869,598279.06456686,2321342.083662924,598283.0328053917,2321340.2450451725,0.503000020980835,0.158203125,1.0260864848300342,,,
2024_05_09_07_35_44_910,598279.0750269218,2321342.072655988,598283.0432654535,2321340.2340382366,0.1879999935626983,0.158203125,1.0260864848300342,,,
2024_05_09_07_35_44_950,598279.0750269218,2321342.072655988,598283.0432654535,2321340.2340382366,0.1879999935626983,0.0,1.0364604125299517,,,
2024_05_09_07_35_45_069,598279.0750269218,2321342.072655988,598283.0432654535,2321340.2340382366,0.0869999974966049,-0.107421875,1.031366798141086,,,
2024_05_09_07_35_45_109,598279.0643705518,2321342.1168680917,598283.0326090836,2321340.2782503404,0.0869999974966049,-0.107421875,1.031366798141086,,,
2024_05_09_07_35_45_150,598279.0643705518,2321342.1168680917,598283.0326090836,2321340.2782503404,0.0869999974966049,-0.017578125,1.025077107280778,,,
2024_05_09_07_35_45_190,598279.0643705518,2321342.1168680917,598283.0326090836,2321340.2782503404,0.0869999974966049,-0.033203125,1.0238286933332401,,,
2024_05_09_07_35_45_230,598279.0643705518,2321342.1168680917,598283.0326090836,2321340.2782503404,0.3910000026226043,-0.052734375,1.0211009116477392,,,
2024_05_09_07_35_45_269,598279.0643705518,2321342.1168680917,598283.0326090836,2321340.2782503404,0.3910000026226043,-0.052734375,1.0211009116477392,,,
2024_05_09_07_35_45_309,598279.1366748828,2321342.1947769867,598283.1049134146,2321340.3561592354,0.5170000195503235,0.099609375,1.023263146386933,,,
2024_05_09_07_35_45_349,598279.1366748828,2321342.1947769867,598283.1049134146,2321340.3561592354,0.5170000195503235,0.099609375,1.023263146386933,,,
2024_05_09_07_35_45_390,598279.1366748828,2321342.1947769867,598283.1049134146,2321340.3561592354,0.4199999868869781,0.099609375,1.023263146386933,,,
2024_05_09_07_35_45_430,598279.1366748828,2321342.1947769867,598283.1049134146,2321340.3561592354,0.4199999868869781,-0.064453125,1.0229167807773905,,,
2024_05_09_07_35_45_470,598279.1366748828,2321342.1947769867,598283.1049134146,2321340.3561592354,0.4199999868869781,-0.064453125,1.0229167807773905,,,
2024_05_09_07_35_45_509,598279.1776644638,2321342.2946383012,598283.1459029955,2321340.45602055,0.503000020980835,-0.021484375,1.0194227277257455,,,
2024_05_09_07_35_45_549,598279.1776644638,2321342.2946383012,598283.1459029955,2321340.45602055,0.503000020980835,-0.021484375,1.0194227277257455,,,
2024_05_09_07_35_45_589,598279.1776644638,2321342.2946383012,598283.1459029955,2321340.45602055,0.503000020980835,-0.021484375,1.0194227277257455,,,
2024_05_09_07_35_45_630,598279.1776644638,2321342.2946383012,598283.1459029955,2321340.45602055,0.5120000243186951,-0.03125,1.0159856918775474,,,
2024_05_09_07_35_45_670,598279.1776644638,2321342.2946383012,598283.1459029955,2321340.45602055,0.5120000243186951,-0.03125,1.0159856918775474,,,
2024_05_09_07_35_45_710,598279.250034227,2321342.3614788074,598283.2182727588,2321340.522861056,0.5120000243186951,-0.03125,1.0159856918775474,,,
2024_05_09_07_35_45_750,598279.250034227,2321342.3614788074,598283.2182727588,2321340.522861056,0.5360000133514404,-0.01953125,1.0142459310881662,,,
2024_05_09_07_35_45_789,598279.250034227,2321342.3614788074,598283.2182727588,2321340.522861056,0.5899999737739563,-0.01953125,1.0142459310881662,,,
2024_05_09_07_35_45_829,598279.250034227,2321342.3614788074,598283.2182727588,2321340.522861056,0.5899999737739563,-0.005859375,1.0131490349920735,,,
2024_05_09_07_35_45_869,598279.250034227,2321342.3614788074,598283.2182727588,2321340.522861056,0.5899999737739563,-0.005859375,1.0131490349920735,,,
2024_05_09_07_35_45_910,598279.3118130554,2321342.461463028,598283.2800515871,2321340.6228452767,0.5989999771118164,-0.01953125,1.0111693805855397,,,
2024_05_09_07_35_45_950,598279.3118130554,2321342.461463028,598283.2800515871,2321340.6228452767,0.5989999771118164,-0.01953125,1.0111693805855397,,,
2024_05_09_07_35_45_990,598279.3118130554,2321342.461463028,598283.2800515871,2321340.6228452767,0.5989999771118164,-0.01953125,1.0095284376195537,,,
2024_05_09_07_35_46_029,598279.3118130554,2321342.461463028,598283.2800515871,2321340.6228452767,0.5989999771118164,-0.01953125,1.0095284376195537,,,
2024_05_09_07_35_46_069,598279.3118130554,2321342.461463028,598283.2800515871,2321340.6228452767,0.6620000004768372,-0.013671875,1.0087560696775784,,,
2024_05_09_07_35_46_109,598279.3943157033,2321342.5726385457,598283.362554235,2321340.7340207943,0.6620000004768372,-0.013671875,1.0087560696775784,,,
2024_05_09_07_35_46_150,598279.3943157033,2321342.5726385457,598283.362554235,2321340.7340207943,0.6620000004768372,-0.01953125,1.0067672813812778,,,
2024_05_09_07_35_46_190,598279.3943157033,2321342.5726385457,598283.362554235,2321340.7340207943,0.7059999704360962,-0.01953125,1.005809033852025,,,
2024_05_09_07_35_46_230,598279.3943157033,2321342.5726385457,598283.362554235,2321340.7340207943,0.7059999704360962,-0.01953125,1.005809033852025,,,
2024_05_09_07_35_46_269,598279.3943157033,2321342.5726385457,598283.362554235,2321340.7340207943,0.7059999704360962,-0.017578125,1.0040066914834849,,,
2024_05_09_07_35_46_309,598279.4662928466,2321342.7058893875,598283.4345313783,2321340.867271636,0.7059999704360962,-0.017578125,1.0040066914834849,,,
2024_05_09_07_35_46_349,598279.4662928466,2321342.7058893875,598283.4345313783,2321340.867271636,0.7059999704360962,-0.017578125,1.0040066914834849,,,
2024_05_09_07_35_46_390,598279.4662928466,2321342.7058893875,598283.4345313783,2321340.867271636,0.777999997138977,-0.01953125,1.0006825502075103,,,
2024_05_09_07_35_46_430,598279.4662928466,2321342.7058893875,598283.4345313783,2321340.867271636,0.777999997138977,-0.01953125,1.0006825502075103,,,
2024_05_09_07_35_46_470,598279.4662928466,2321342.7058893875,598283.4345313783,2321340.867271636,0.777999997138977,-0.017578125,0.9997784355153153,,,
2024_05_09_07_35_46_509,598279.5485991777,2321342.850270073,598283.5168377095,2321341.0116523216,0.7979999780654907,-0.03125,0.9981095736960109,,,
2024_05_09_07_35_46_549,598279.5485991777,2321342.850270073,598283.5168377095,2321341.0116523216,0.7979999780654907,-0.03125,0.9981095736960109,,,
2024_05_09_07_35_46_589,598279.5485991777,2321342.850270073,598283.5168377095,2321341.0116523216,0.7979999780654907,-0.01953125,0.9971623306920745,,,
2024_05_09_07_35_46_630,598279.5485991777,2321342.850270073,598283.5168377095,2321341.0116523216,0.8410000205039978,-0.01953125,0.9971623306920745,,,
2024_05_09_07_35_46_670,598279.5485991777,2321342.850270073,598283.5168377095,2321341.0116523216,0.8410000205039978,0.046875,0.9966595577289228,,,
2024_05_09_07_35_46_710,598279.6518256336,2321342.972636887,598283.6200641653,2321341.1340191355,0.8889999985694885,0.046875,0.9966595577289228,,,
2024_05_09_07_35_46_750,598279.6518256336,2321342.972636887,598283.6200641653,2321341.1340191355,0.8889999985694885,0.130859375,1.0028773660409123,,,
2024_05_09_07_35_46_789,598279.6518256336,2321342.972636887,598283.6200641653,2321341.1340191355,0.9330000281333924,0.1015625,1.011905644569471,,,
2024_05_09_07_35_46_829,598279.6518256336,2321342.972636887,598283.6200641653,2321341.1340191355,0.9330000281333924,0.1015625,1.011905644569471,,,
2024_05_09_07_35_46_869,598279.6518256336,2321342.972636887,598283.6200641653,2321341.1340191355,0.9330000281333924,0.00390625,1.015738235348539,,,
2024_05_09_07_35_46_910,598279.7549212149,2321343.1171404794,598283.7231597466,2321341.278522728,0.9330000281333924,0.00390625,1.015738235348539,,,
2024_05_09_07_35_46_950,598279.7549212149,2321343.1171404794,598283.7231597466,2321341.278522728,0.9430000185966492,0.02734375,1.0178905876823372,,,
2024_05_09_07_35_46_990,598279.7549212149,2321343.1171404794,598283.7231597466,2321341.278522728,0.9430000185966492,0.02734375,1.0178905876823372,,,
2024_05_09_07_35_47_029,598279.7549212149,2321343.1171404794,598283.7231597466,2321341.278522728,0.9860000014305116,0.013671875,1.0197805686458403,,,
2024_05_09_07_35_47_069,598279.7549212149,2321343.1171404794,598283.7231597466,2321341.278522728,0.9860000014305116,0.013671875,1.0197805686458403,,,
2024_05_09_07_35_47_109,598279.8682151097,2321343.2949106945,598283.8364536414,2321341.456292943,0.9860000014305116,0.013671875,1.0197805686458403,,,
2024_05_09_07_35_47_150,598279.8682151097,2321343.2949106945,598283.8364536414,2321341.456292943,1.034999966621399,0.02734375,1.0210650120660412,,,
2024_05_09_07_35_47_190,598279.8682151097,2321343.2949106945,598283.8364536414,2321341.456292943,1.0440000295639038,0.02734375,1.0210650120660412,,,
2024_05_09_07_35_47_230,598279.8682151097,2321343.2949106945,598283.8364536414,2321341.456292943,1.0440000295639038,0.0234375,1.021734457922112,,,
2024_05_09_07_35_47_269,598279.8682151097,2321343.2949106945,598283.8364536414,2321341.456292943,1.0440000295639038,0.029296875,1.0226061906587183,,,
2024_05_09_07_35_47_309,598279.9918381902,2321343.4838107536,598283.960076722,2321341.645193002,1.093000054359436,0.0625,1.0242735941294603,,,
2024_05_09_07_35_47_349,598279.9918381902,2321343.4838107536,598283.960076722,2321341.645193002,1.093000054359436,0.0625,1.0242735941294603,,,
2024_05_09_07_35_47_390,598279.9918381902,2321343.4838107536,598283.960076722,2321341.645193002,1.1460000276565552,0.154296875,1.0312234174068433,,,
2024_05_09_07_35_47_430,598279.9918381902,2321343.4838107536,598283.960076722,2321341.645193002,1.1460000276565552,0.154296875,1.0312234174068433,,,
2024_05_09_07_35_47_470,598279.9918381902,2321343.4838107536,598283.960076722,2321341.645193002,1.1460000276565552,0.171875,1.0417436153482067,,,
2024_05_09_07_35_47_509,598280.1153958312,2321343.6837792024,598284.0836343629,2321341.845161451,1.1460000276565552,0.1953125,1.052931550132656,,,
2024_05_09_07_35_47_549,598280.1153958312,2321343.6837792024,598284.0836343629,2321341.845161451,1.1749999523162842,0.1953125,1.052931550132656,,,
2024_05_09_07_35_47_589,598280.1153958312,2321343.6837792024,598284.0836343629,2321341.845161451,1.1749999523162842,0.0078125,1.0610512716934057,,,
2024_05_09_07_35_47_630,598280.1153958312,2321343.6837792024,598284.0836343629,2321341.845161451,1.2089999914169312,0.029296875,1.0614818050037624,,,
2024_05_09_07_35_47_670,598280.1153958312,2321343.6837792024,598284.0836343629,2321341.845161451,1.2089999914169312,0.029296875,1.0614818050037624,,,
2024_05_09_07_35_47_710,598280.2388880323,2321343.894816042,598284.207126564,2321342.0561982905,1.243000030517578,0.017578125,1.0642258033008676,,,
2024_05_09_07_35_47_750,598280.2388880323,2321343.894816042,598284.207126564,2321342.0561982905,1.243000030517578,0.029296875,1.065977172568145,,,
2024_05_09_07_35_47_789,598280.2388880323,2321343.894816042,598284.207126564,2321342.0561982905,1.243000030517578,0.029296875,1.065977172568145,,,
2024_05_09_07_35_47_829,598280.2388880323,2321343.894816042,598284.207126564,2321342.0561982905,1.243000030517578,0.01953125,1.067599575629244,,,
2024_05_09_07_35_47_869,598280.2388880323,2321343.894816042,598284.207126564,2321342.0561982905,1.3049999475479126,0.01953125,1.067599575629244,,,
