time,x,y,global_path_x,global_path_y,linear_velocity,angular_velocity,yaw,mistmatch,discontinuous,origin_path
2024_05_13_14_49_31_710,599159.898818983,2322054.1685275566,599161.0011578422,2322054.4192822254,0.0379999987781047,0.00390625,0.9145044584756269,0.0,0.0,/media/asimovsimpc/bulldog/aa-data/extracted_data/alaska/umtn-tele/ocp/mix/2024_05_13/2024_05_13_14_49_30/final.csv
2024_05_13_14_49_31_750,599159.898818983,2322054.1685275566,599161.0011578422,2322054.4192822254,0.0480000004172325,0.0,0.9145067030118215,,,
2024_05_13_14_49_31_789,599159.898818983,2322054.1685275566,599161.0011578422,2322054.4192822254,0.06700000166893,0.0,0.9145106975584304,,,
2024_05_13_14_49_31_829,599159.898818983,2322054.1685275566,599161.0011578422,2322054.4192822254,0.0769999995827674,-0.001953125,0.9144786874188284,,,
2024_05_13_14_49_31_869,599159.898818983,2322054.1685275566,599161.0011578422,2322054.4192822254,0.0769999995827674,0.0,0.9144827871525195,,,
2024_05_13_14_49_31_910,599159.8673061507,2322054.2236835803,599160.96964501,2322054.474438249,0.096000000834465,0.001953125,0.9144944566501444,,,
2024_05_13_14_49_31_950,599159.8673061507,2322054.2236835803,599160.96964501,2322054.474438249,0.1199999973177909,0.0,0.9144975466940742,,,
2024_05_13_14_49_31_990,599159.8673061507,2322054.2236835803,599160.96964501,2322054.474438249,0.1199999973177909,0.001953125,0.9145039836188554,,,
2024_05_13_14_49_32_029,599159.8673061507,2322054.2236835803,599160.96964501,2322054.474438249,0.135000005364418,-0.001953125,0.9144761168374437,,,
2024_05_13_14_49_32_069,599159.8673061507,2322054.2236835803,599160.96964501,2322054.474438249,0.1400000005960464,-0.00390625,0.9143395457815707,,,
2024_05_13_14_49_32_109,599159.9193432097,2322054.2129252716,599161.0216820689,2322054.4636799404,0.1739999949932098,0.0,0.9141889159352351,,,
2024_05_13_14_49_32_150,599159.9193432097,2322054.2129252716,599161.3431836389,2322054.6422110847,0.1739999949932098,0.0,0.9143511836486907,,,
2024_05_13_14_49_32_190,599159.9193432097,2322054.2129252716,599161.3431836389,2322054.6422110847,0.1739999949932098,-0.001953125,0.91435346631428,,,
2024_05_13_14_49_32_230,599159.9193432097,2322054.2129252716,599161.3431836389,2322054.6422110847,0.2070000022649765,0.0,0.9140608079397551,,,
2024_05_13_14_49_32_269,599159.9193432097,2322054.2129252716,599161.3431836389,2322054.6422110847,0.2220000028610229,0.0,0.9140608079397551,,,
2024_05_13_14_49_32_309,599159.981642382,2322054.2243658197,599161.4054828112,2322054.653651633,0.2220000028610229,0.001953125,0.9140708414263359,,,
