time,x,y,global_path_x,global_path_y,linear_velocity,angular_velocity,yaw,mistmatch,discontinuous,origin_path
2024_05_11_10_18_24_329,599003.4155729718,2321471.890906501,599001.6278742366,2321472.674952881,0.0430000014603138,0.01953125,-2.0076457835661534,1.0,0.0,/media/asimovsimpc/bulldog/aa-data/extracted_data/alaska/umtn-tele/ocp/mix/2024_05_11/2024_05_11_10_18_23/final.csv
2024_05_11_10_18_24_369,599003.4155729718,2321471.890906501,599001.6278742366,2321472.674952881,0.1199999973177909,0.02734375,-2.007103065899763,,,
2024_05_11_10_18_24_410,599003.4155729718,2321471.890906501,599001.6278742366,2321472.674952881,0.1199999973177909,-0.0234375,-2.007119368239072,,,
2024_05_11_10_18_24_450,599003.4155729718,2321471.890906501,599001.6278742366,2321472.674952881,0.164000004529953,0.013671875,-2.0068819540474054,,,
2024_05_11_10_18_24_490,599003.4155729718,2321471.890906501,599001.6278742366,2321472.674952881,0.164000004529953,0.013671875,-2.0068819540474054,,,
2024_05_11_10_18_24_529,599003.3845870497,2321471.8575155525,599001.5968883145,2321472.6415619324,0.1739999949932098,0.001953125,-2.007116171737219,,,
2024_05_11_10_18_24_569,599003.3845870497,2321471.8575155525,599001.5968883145,2321472.6415619324,0.1930000036954879,0.001953125,-2.007116171737219,,,
2024_05_11_10_18_24_609,599003.3845870497,2321471.8575155525,599001.5968883145,2321472.6415619324,0.1930000036954879,-0.00390625,-2.006684004547547,,,
2024_05_11_10_18_24_650,599003.3845870497,2321471.8575155525,599001.5968883145,2321472.6415619324,0.2119999974966049,0.0078125,-2.0067843686343756,,,
2024_05_11_10_18_24_690,599003.3845870497,2321471.8575155525,599001.5968883145,2321472.6415619324,0.2119999974966049,0.001953125,-2.006430839685148,,,
2024_05_11_10_18_24_730,599003.3536011274,2321471.824124603,599001.5659023921,2321472.608170983,0.2319999933242797,-0.001953125,-2.0065037530358194,,,
2024_05_11_10_18_24_769,599003.3536011274,2321471.824124603,599001.5659023921,2321472.608170983,0.2509999871253967,0.0078125,-2.0062546623219593,,,
2024_05_11_10_18_24_809,599003.3536011274,2321471.824124603,599001.5659023921,2321472.608170983,0.2509999871253967,0.0078125,-2.0062546623219593,,,
2024_05_11_10_18_24_849,599003.3536011274,2321471.824124603,599001.5659023921,2321472.608170983,0.270000010728836,0.001953125,-2.006105448404742,,,
2024_05_11_10_18_24_890,599003.3536011274,2321471.824124603,599001.5659023921,2321472.608170983,0.2750000059604645,0.001953125,-2.005936586521328,,,
2024_05_11_10_18_24_930,599003.3226152051,2321471.7907336536,599001.5349164698,2321472.5747800334,0.2899999916553497,0.00390625,-2.00568053985325,,,
2024_05_11_10_18_24_970,599003.3226152051,2321471.7907336536,599001.5349164698,2321472.5747800334,0.2989999949932098,-0.00390625,-2.005710855782904,,,
2024_05_11_10_18_25_009,599003.3226152051,2321471.7907336536,599001.5349164698,2321472.5747800334,0.3190000057220459,0.0078125,-2.0054169349979603,,,
2024_05_11_10_18_25_049,599003.3226152051,2321471.7907336536,599001.5349164698,2321472.5747800334,0.3330000042915344,0.001953125,-2.005432240946228,,,
2024_05_11_10_18_25_089,599003.3226152051,2321471.7907336536,599001.5349164698,2321472.5747800334,0.3330000042915344,0.00390625,-2.0052796394623904,,,
2024_05_11_10_18_25_130,599003.2605115101,2321471.7460885704,599001.4728127748,2321472.5301349503,0.3479999899864197,-0.005859375,-2.0051981846443887,,,
2024_05_11_10_18_25_170,599003.2605115101,2321471.7460885704,599001.4728127748,2321472.5301349503,0.3479999899864197,-0.005859375,-2.0051981846443887,,,
2024_05_11_10_18_25_210,599003.2605115101,2321471.7460885704,599001.4728127748,2321472.5301349503,0.3910000026226043,0.00390625,-2.004777932741515,,,
2024_05_11_10_18_25_250,599003.2605115101,2321471.7460885704,599001.4728127748,2321472.5301349503,0.3910000026226043,0.00390625,-2.004777932741515,,,
2024_05_11_10_18_25_289,599003.2605115101,2321471.7460885704,599001.4728127748,2321472.5301349503,0.4009999930858612,0.005859375,-2.0045907195687933,,,
2024_05_11_10_18_25_329,599003.1984737422,2321471.6903750794,599001.410775007,2321472.4744214593,0.4149999916553497,-0.001953125,-2.004560856189436,,,
2024_05_11_10_18_25_369,599003.1984737422,2321471.6903750794,599001.410775007,2321472.4744214593,0.4149999916553497,0.00390625,-2.004526872584525,,,
2024_05_11_10_18_25_410,599003.1984737422,2321471.6903750794,599001.410775007,2321472.4744214593,0.4300000071525574,0.0,-2.004254775021768,,,
2024_05_11_10_18_25_450,599003.1984737422,2321471.6903750794,599001.410775007,2321472.4744214593,0.4539999961853027,0.0,-2.004254775021768,,,
2024_05_11_10_18_25_490,599003.1984737422,2321471.6903750794,599001.410775007,2321472.4744214593,0.4539999961853027,-0.001953125,-2.004258516589886,,,
2024_05_11_10_18_25_529,599003.1468964595,2321471.623655091,599001.3591977243,2321472.407701471,0.4690000116825104,0.005859375,-2.0042149468893067,,,
2024_05_11_10_18_25_569,599003.1468964595,2321471.623655091,599001.3591977243,2321472.407701471,0.4779999852180481,0.00390625,-2.003922291649952,,,
2024_05_11_10_18_25_609,599003.1468964595,2321471.623655091,599001.3591977243,2321472.407701471,0.4830000102519989,0.00390625,-2.0037732907175925,,,
2024_05_11_10_18_25_650,599003.1468964595,2321471.623655091,599001.3591977243,2321472.407701471,0.503000020980835,0.00390625,-2.0037732907175925,,,
2024_05_11_10_18_25_690,599003.1468964595,2321471.623655091,599001.3591977243,2321472.407701471,0.5270000100135803,0.005859375,-2.003419618726684,,,
2024_05_11_10_18_25_730,599003.0537409205,2321471.556687466,599001.2660421852,2321472.3407338457,0.5270000100135803,-0.005859375,-2.0032663277462524,,,
2024_05_11_10_18_25_769,599003.0537409205,2321471.556687466,599001.2660421852,2321472.3407338457,0.5460000038146973,0.005859375,-2.0032512121670485,,,
2024_05_11_10_18_25_809,599003.0537409205,2321471.556687466,599001.2660421852,2321472.3407338457,0.5609999895095825,0.0,-2.002850881547352,,,
2024_05_11_10_18_25_849,599003.0537409205,2321471.556687466,599001.2660421852,2321472.3407338457,0.5699999928474426,0.0,-2.002850881547352,,,
2024_05_11_10_18_25_890,599003.0537409205,2321471.556687466,599001.2660421852,2321472.3407338457,0.5799999833106995,0.0078125,-2.002584599829911,,,
2024_05_11_10_18_25_930,599002.9815063516,2321471.467706846,599001.1938076164,2321472.251753226,0.5799999833106995,0.009765625,-2.0023741751884128,,,
2024_05_11_10_18_25_970,599002.9815063516,2321471.467706846,599001.1938076164,2321472.251753226,0.5989999771118164,0.009765625,-2.0021359040367503,,,
2024_05_11_10_18_26_009,599002.9815063516,2321471.467706846,599001.1938076164,2321472.251753226,0.6230000257492065,0.0078125,-2.001513112879901,,,
2024_05_11_10_18_26_049,599002.9815063516,2321471.467706846,599001.1938076164,2321472.251753226,0.6230000257492065,0.0078125,-2.001513112879901,,,
2024_05_11_10_18_26_089,599002.9815063516,2321471.467706846,599001.1938076164,2321472.251753226,0.6480000019073486,0.005859375,-2.0013683528797657,,,
2024_05_11_10_18_26_130,599002.8988772213,2321471.3786643166,599001.111178486,2321472.1627106965,0.6520000100135803,0.013671875,-2.0011520482664524,,,
