time,x,y,global_path_x,global_path_y,linear_velocity,angular_velocity,yaw,mistmatch,discontinuous,origin_path
2024_05_12_08_42_38_849,598655.9409788151,2321500.4855594905,598656.8188891608,2321499.6799745085,1.6050000190734863,0.0,0.0,1.0,0.0,/media/asimovsimpc/bulldog/aa-data/extracted_data/alaska/umtn-tele/ocp/mix/2024_05_12/2024_05_12_08_42_38/final.csv
2024_05_12_08_42_38_890,598655.9409788151,2321500.4855594905,598656.8188891608,2321499.6799745085,1.6150000095367432,0.0,0.0,,,
2024_05_12_08_42_38_930,598656.2328798361,2321500.343397686,598657.1107901818,2321499.5378127038,1.5959999561309814,0.0,0.0,,,
2024_05_12_08_42_38_970,598656.2328798361,2321500.343397686,598657.1107901818,2321499.5378127038,1.5959999561309814,0.0,0.0,,,
2024_05_12_08_42_39_009,598656.2328798361,2321500.343397686,598657.1107901818,2321499.5378127038,1.5959999561309814,0.0,0.0,,,
2024_05_12_08_42_39_049,598656.2328798361,2321500.343397686,598657.1107901818,2321499.5378127038,1.5959999561309814,0.0,0.0,,,
2024_05_12_08_42_39_089,598656.2328798361,2321500.343397686,598657.1107901818,2321499.5378127038,1.60099995136261,0.0,0.0,,,
2024_05_12_08_42_39_130,598656.5039917892,2321500.2011125,598657.3819021349,2321499.395527518,1.5959999561309814,0.0,0.0,,,
2024_05_12_08_42_39_170,598656.5039917892,2321500.2011125,598657.3819021349,2321499.395527518,1.590999960899353,0.0,0.0,,,
2024_05_12_08_42_39_210,598656.5039917892,2321500.2011125,598657.3819021349,2321499.395527518,1.590999960899353,0.0,0.0,,,
2024_05_12_08_42_39_250,598656.5039917892,2321500.2011125,598657.3819021349,2321499.395527518,1.5959999561309814,0.0,0.0,,,
2024_05_12_08_42_39_289,598656.5039917892,2321500.2011125,598657.3819021349,2321499.395527518,1.60099995136261,0.0,0.0,,,
2024_05_12_08_42_39_329,598656.7750380572,2321500.0698957173,598657.6529484029,2321499.2643107353,1.5959999561309814,0.0,0.0,,,
2024_05_12_08_42_39_369,598656.7750380572,2321500.0698957173,598657.6529484029,2321499.2643107353,1.5859999656677246,0.0,0.0,,,
