time,x,y,global_path_x,global_path_y,linear_velocity,angular_velocity,yaw,mistmatch,discontinuous,origin_path
2024_05_09_08_37_56_289,597846.4291873294,2321895.9030939727,597845.0614674737,2321896.065379714,0.125,0.00390625,-2.2704543395226464,1.0,0.0,/media/asimovsimpc/bulldog/aa-data/extracted_data/alaska/umtn-tele/ocp/mix/2024_05_09/2024_05_09_08_37_56/final.csv
2024_05_09_08_37_56_329,597846.4189885557,2321895.869827618,597845.0512687,2321896.0321133593,0.125,-0.01171875,-2.270562976758751,,,
2024_05_09_08_37_56_369,597846.4189885557,2321895.869827618,597845.0512687,2321896.0321133593,0.1449999958276748,-0.001953125,-2.2709318929023774,,,
2024_05_09_08_37_56_400,597846.4189885557,2321895.869827618,597845.0512687,2321896.0321133593,0.1449999958276748,-0.001953125,-2.2709318929023774,,,
2024_05_09_08_37_56_450,597846.4189885557,2321895.869827618,597845.0512687,2321896.0321133593,0.1979999989271164,-0.001953125,-2.2709318929023774,,,
2024_05_09_08_37_56_490,597846.4189885557,2321895.869827618,597845.0512687,2321896.0321133593,0.1979999989271164,0.0,-2.2714325580874584,,,
2024_05_09_08_37_56_529,597846.3983955134,2321895.8365000696,597845.0306756578,2321895.998785811,0.1979999989271164,0.0,-2.2714325580874584,,,
2024_05_09_08_37_56_569,597846.3983955134,2321895.8365000696,597845.0306756578,2321895.998785811,0.1979999989271164,0.0,-2.271999016805936,,,
2024_05_09_08_37_56_609,597846.3983955134,2321895.8365000696,597845.0306756578,2321895.998785811,0.2319999933242797,-0.01171875,-2.2720282157137897,,,
2024_05_09_08_37_56_640,597846.3983955134,2321895.8365000696,597845.0306756578,2321895.998785811,0.2319999933242797,-0.01171875,-2.2720282157137897,,,
2024_05_09_08_37_56_690,597846.3983955134,2321895.8365000696,597845.0306756578,2321895.998785811,0.2460000067949295,-0.00390625,-2.272590224116974,,,
2024_05_09_08_37_56_730,597846.3675385322,2321895.780974552,597844.9998186766,2321895.9432602935,0.2460000067949295,-0.017578125,-2.27384168781822,,,
2024_05_09_08_37_56_769,597846.3675385322,2321895.780974552,597844.9998186766,2321895.9432602935,0.2899999916553497,-0.00390625,-2.275265845693194,,,
2024_05_09_08_37_56_809,597846.3675385322,2321895.780974552,597844.9998186766,2321895.9432602935,0.2899999916553497,-0.00390625,-2.275265845693194,,,
2024_05_09_08_37_56_849,597846.3675385322,2321895.780974552,597844.9998186766,2321895.9432602935,0.3140000104904175,0.00390625,-2.2764655699410095,,,
2024_05_09_08_37_56_880,597846.3675385322,2321895.780974552,597844.9998186766,2321895.9432602935,0.3140000104904175,0.00390625,-2.2764655699410095,,,
2024_05_09_08_37_56_930,597846.315958173,2321895.714258257,597844.9482383174,2321895.8765439983,0.3429999947547912,0.001953125,-2.276301845190238,,,
2024_05_09_08_37_56_970,597846.315958173,2321895.714258257,597844.9482383174,2321895.8765439983,0.3619999885559082,0.0,-2.277119180038564,,,
2024_05_09_08_37_57_009,597846.315958173,2321895.714258257,597844.9482383174,2321895.8765439983,0.3619999885559082,-0.001953125,-2.2771764555651828,,,
2024_05_09_08_37_57_049,597846.315958173,2321895.714258257,597844.9482383174,2321895.8765439983,0.3770000040531158,-0.001953125,-2.2771764555651828,,,
2024_05_09_08_37_57_089,597846.315958173,2321895.714258257,597844.9482383174,2321895.8765439983,0.3770000040531158,-0.0078125,-2.2783530920750166,,,
2024_05_09_08_37_57_119,597846.2956257926,2321895.6366571635,597844.927905937,2321895.798942905,0.4199999868869781,-0.017578125,-2.278616997367735,,,
2024_05_09_08_37_57_170,597846.2956257926,2321895.6366571635,597844.927905937,2321895.798942905,0.4350000023841858,-0.005859375,-2.279412226607663,,,
2024_05_09_08_37_57_210,597846.2956257926,2321895.6366571635,597844.927905937,2321895.798942905,0.4490000009536743,-0.005859375,-2.279412226607663,,,
2024_05_09_08_37_57_250,597846.2956257926,2321895.6366571635,597844.927905937,2321895.798942905,0.4490000009536743,-0.01171875,-2.280009890386842,,,
2024_05_09_08_37_57_289,597846.2956257926,2321895.6366571635,597844.927905937,2321895.798942905,0.4930000007152557,-0.01171875,-2.280009890386842,,,
2024_05_09_08_37_57_329,597846.244175765,2321895.547804097,597844.8764559093,2321895.7100898386,0.4930000007152557,-0.015625,-2.2808602971613054,,,
2024_05_09_08_37_57_369,597846.244175765,2321895.547804097,597844.8764559093,2321895.7100898386,0.5220000147819519,-0.015625,-2.2808602971613054,,,
2024_05_09_08_37_57_400,597846.244175765,2321895.547804097,597844.8764559093,2321895.7100898386,0.5220000147819519,-0.009765625,-2.281326268297101,,,
2024_05_09_08_37_57_450,597846.244175765,2321895.547804097,597844.8764559093,2321895.7100898386,0.5220000147819519,-0.009765625,-2.281326268297101,,,
2024_05_09_08_37_57_490,597846.244175765,2321895.547804097,597844.8764559093,2321895.7100898386,0.5609999895095825,-0.001953125,-2.2822027528797317,,,
2024_05_09_08_37_57_529,597846.1823966354,2321895.4478214495,597844.8146767798,2321895.610107191,0.5609999895095825,-0.001953125,-2.2822027528797317,,,
2024_05_09_08_37_57_569,597846.1823966354,2321895.4478214495,597844.8146767798,2321895.610107191,0.5849999785423279,0.001953125,-2.2829556814924516,,,
2024_05_09_08_37_57_609,597846.1823966354,2321895.4478214495,597844.8146767798,2321895.610107191,0.6039999723434448,0.001953125,-2.2829556814924516,,,
2024_05_09_08_37_57_640,597846.1823966354,2321895.4478214495,597844.8146767798,2321895.610107191,0.6039999723434448,-0.015625,-2.2837416978546203,,,
2024_05_09_08_37_57_690,597846.1823966354,2321895.4478214495,597844.8146767798,2321895.610107191,0.6039999723434448,-0.005859375,-2.2843114756783156,,,
2024_05_09_08_37_57_730,597846.1310769361,2321895.3368316106,597844.7633570805,2321895.499117352,0.6520000100135803,-0.005859375,-2.2843114756783156,,,
2024_05_09_08_37_57_769,597846.1310769361,2321895.3368316106,597844.7633570805,2321895.499117352,0.6520000100135803,-0.01171875,-2.285411356746812,,,
2024_05_09_08_37_57_809,597846.1310769361,2321895.3368316106,597844.7633570805,2321895.499117352,0.6520000100135803,-0.01171875,-2.285411356746812,,,
2024_05_09_08_37_57_849,597846.1310769361,2321895.3368316106,597844.7633570805,2321895.499117352,0.671999990940094,-0.009765625,-2.2865355629039716,,,
2024_05_09_08_37_57_880,597846.1310769361,2321895.3368316106,597844.7633570805,2321895.499117352,0.671999990940094,-0.009765625,-2.2865355629039716,,,
2024_05_09_08_37_57_930,597846.0590338629,2321895.214650996,597844.6913140073,2321895.3769367374,0.7110000252723694,-0.009765625,-2.2867760156565837,,,
2024_05_09_08_37_57_970,597846.0590338629,2321895.214650996,597844.6913140073,2321895.3769367374,0.7110000252723694,-0.0078125,-2.287239719670473,,,
2024_05_09_08_37_58_009,597846.0590338629,2321895.214650996,597844.6913140073,2321895.3769367374,0.7590000033378601,-0.0078125,-2.287239719670473,,,
2024_05_09_08_37_58_049,597846.0590338629,2321895.214650996,597844.6913140073,2321895.3769367374,0.7590000033378601,-0.00390625,-2.288274973231905,,,
2024_05_09_08_37_58_089,597846.0590338629,2321895.214650996,597844.6913140073,2321895.3769367374,0.7730000019073486,-0.00390625,-2.288274973231905,,,
2024_05_09_08_37_58_119,597845.9871211206,2321895.0703336094,597844.6194012649,2321895.232619351,0.7730000019073486,-0.009765625,-2.2885700965188334,,,
2024_05_09_08_37_58_170,597845.9871211206,2321895.0703336094,597844.6194012649,2321895.232619351,0.8360000252723694,-0.009765625,-2.2885700965188334,,,
2024_05_09_08_37_58_210,597845.9871211206,2321895.0703336094,597844.6194012649,2321895.232619351,0.8360000252723694,-0.0390625,-2.292220920735257,,,
2024_05_09_08_37_58_250,597845.9871211206,2321895.0703336094,597844.6194012649,2321895.232619351,0.8360000252723694,-0.0390625,-2.292220920735257,,,
2024_05_09_08_37_58_289,597845.9871211206,2321895.0703336094,597844.6194012649,2321895.232619351,0.875,-0.0390625,-2.292220920735257,,,
2024_05_09_08_37_58_329,597845.8944850004,2321894.9148254464,597844.5267651448,2321895.077111188,0.875,-0.044921875,-2.2974528231526583,,,
2024_05_09_08_37_58_369,597845.8944850004,2321894.9148254464,597844.5267651448,2321895.077111188,0.8799999952316284,-0.044921875,-2.2974528231526583,,,
2024_05_09_08_37_58_400,597845.8944850004,2321894.9148254464,597844.5267651448,2321895.077111188,0.8799999952316284,-0.0546875,-2.300511711969081,,,
2024_05_09_08_37_58_450,597845.8944850004,2321894.9148254464,597844.5267651448,2321895.077111188,0.962000012397766,-0.009765625,-2.3021481231269187,,,
2024_05_09_08_37_58_490,597845.8944850004,2321894.9148254464,597844.5267651448,2321895.077111188,0.962000012397766,-0.009765625,-2.3021481231269187,,,
2024_05_09_08_37_58_529,597845.8018488785,2321894.7593172835,597844.4341290229,2321894.921603025,0.9430000185966492,-0.0078125,-2.3024142342810734,,,
2024_05_09_08_37_58_569,597845.8018488785,2321894.7593172835,597844.4341290229,2321894.921603025,0.9430000185966492,-0.068359375,-2.3059452711790205,,,
2024_05_09_08_37_58_609,597845.8018488785,2321894.7593172835,597844.4341290229,2321894.921603025,0.962000012397766,-0.068359375,-2.3059452711790205,,,
2024_05_09_08_37_58_640,597845.8018488785,2321894.7593172835,597844.4341290229,2321894.921603025,0.962000012397766,-0.044921875,-2.3086018364038763,,,
2024_05_09_08_37_58_690,597845.8018488785,2321894.7593172835,597844.4341290229,2321894.921603025,0.9959999918937684,-0.03125,-2.3102531534705664,,,
2024_05_09_08_37_58_730,597845.6989488171,2321894.581611154,597844.3312289615,2321894.7438968956,1.00600004196167,-0.03125,-2.3102531534705664,,,
2024_05_09_08_37_58_769,597845.6989488171,2321894.581611154,597844.3312289615,2321894.7438968956,1.00600004196167,-0.041015625,-2.31250233104772,,,
2024_05_09_08_37_58_809,597845.6989488171,2321894.581611154,597844.3312289615,2321894.7438968956,1.034999966621399,-0.041015625,-2.31250233104772,,,
2024_05_09_08_37_58_849,597845.6989488171,2321894.581611154,597844.3312289615,2321894.7438968956,1.034999966621399,-0.0390625,-2.3152154397954052,,,
2024_05_09_08_37_58_880,597845.6989488171,2321894.581611154,597844.3312289615,2321894.7438968956,1.0779999494552612,-0.0390625,-2.3152154397954052,,,
2024_05_09_08_37_58_930,597845.6064430202,2321894.4039662215,597844.2387231645,2321894.566251963,1.0779999494552612,-0.03125,-2.317306241936538,,,
2024_05_09_08_37_58_970,597845.6064430202,2321894.4039662215,597844.2387231645,2321894.566251963,1.093000054359436,-0.03515625,-2.3205804450910645,,,
2024_05_09_08_37_59_009,597845.6064430202,2321894.4039662215,597844.2387231645,2321894.566251963,1.093000054359436,-0.03515625,-2.3205804450910645,,,
2024_05_09_08_37_59_049,597845.6064430202,2321894.4039662215,597844.2387231645,2321894.566251963,1.1119999885559082,-0.021484375,-2.32285863935948,,,
2024_05_09_08_37_59_089,597845.6064430202,2321894.4039662215,597844.2387231645,2321894.566251963,1.1410000324249268,-0.021484375,-2.32285863935948,,,
2024_05_09_08_37_59_119,597845.4933441749,2321894.1929937406,597844.1256243193,2321894.355279482,1.1410000324249268,-0.0390625,-2.324010181192641,,,
2024_05_09_08_37_59_170,597845.4933441749,2321894.1929937406,597844.1256243193,2321894.355279482,1.1410000324249268,-0.021484375,-2.3254182773888745,,,
2024_05_09_08_37_59_210,597845.4933441749,2321894.1929937406,597844.1256243193,2321894.355279482,1.1410000324249268,-0.021484375,-2.3254182773888745,,,
2024_05_09_08_37_59_250,597845.4933441749,2321894.1929937406,597844.1256243193,2321894.355279482,1.2089999914169312,-0.021484375,-2.3277609169746145,,,
2024_05_09_08_37_59_289,597845.4933441749,2321894.1929937406,597844.1256243193,2321894.355279482,1.2089999914169312,-0.021484375,-2.3277609169746145,,,
